source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id ,send_log
23, 201, 284, 10299999, 1, 259, 254, 265, 174, 13, 1, 0.636445, 0.566598, 1, 0.969382, 90, 1, 1, 1, 0, 0, 1
13, 198, 315, 10300200, 2, 254, 265, 239, 259, 251, 1, 1, 0.863379, 1, 0.864832, 90, 1, 1, 1, 1, 1, 0
174, 198, 351, 10300200, 2, 254, 265, 259, 251, 65, 1, 1, 1, 0.972936, 1, 90, 1, 1, 1, 1, 0, 0
259, 198, 387, 10300200, 2, 45, 172, 65, 251, 186, 0.971876, 1, 0.968259, 1, 1, 90, 0, 0, 0, 1, 0, 1
265, 201, 412, 10300200, 2, 45, 172, 65, 251, 186, 1, 1, 1, 1, 1, 90, 0, 0, 0, 1, 0, 0
254, 201, 418, 10300200, 2, 45, 172, 65, 251, 186, 0.971876, 1, 1, 1, 1, 90, 0, 0, 0, 1, 0, 0
251, 219, 398, 10300890, 3, 45, 172, 162, 65, 18, 1, 1, 0.646243, 0.860611, 0.43212, 90, 0, 0, 0, 0, 0, 0
172, 247, 398, 10300890, 3, 18, 45, 162, 255, 24, 0.963332, 1, 0.725391, 0.570004, 0.232856, 90, 0, 0, 0, 1, 0, 1
186, 201, 446, 10300890, 3, 45, 172, 65, 10000000, 10000000, 0.863825, 0.862396, 1, 0, 0, 90, 0, 0, 0, 1, 1, 0
65, 201, 485, 10300890, 3, 67, 191, 172, 45, 10000000, 0.215987, 0.687116, 0.646797, 0.539891, 0, 90, 1, 0, 0, 0, 1, 1
45, 282, 398, 10305580, 4, 160, 162, 255, 18, 198, 1, 0.84581, 0.646379, 0.843713, 0.215477, 90, 0, 0, 1, 0, 1, 0
18, 312, 401, 10305580, 4, 24, 160, 255, 198, 256, 0.967319, 1, 1, 0.969647, 0.969433, 90, 0, 0, 1, 0, 1, 1
162, 354, 401, 10305580, 4, 24, 160, 104, 198, 255, 1, 1, 0.968109, 1, 1, 90, 0, 0, 0, 0, 1, 0
255, 401, 415, 10306271, 5, 24, 79, 148, 160, 104, 0.967247, 0.214914, 0.189057, 0.968718, 1, 90, 0, 1, 1, 0, 0, 1
160, 444, 398, 10306271, 5, 138, 24, 53, 35, 114, 0.912081, 1, 0.756143, 0.440961, 0.32254, 90, 0, 0, 0, 0, 0, 0
