source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5
278, -1, 320, 1, 10300200, 1, 1, 62, 7, 74, 798, 936, 62, 98, 5, 110, 10000000
320, 1, 487, -1, 10300817, 2, 2, 5, 62, 74, 798, 936, 48, 5, 100, 125, 10000000
487, -1, 515, 1, 10305434, 3, 3, 61, 5, 74, 798, 936, 91, 144, 61, 185, 48
487, -1, 561, 1, 10305434, 2, 3, 144, 5, 74, 798, 936, 91, 144, 61, 185, 48
487, -1, 580, 1, 10305435, 4, 3, 185, 5, 74, 798, 936, 91, 144, 61, 185, 48
561, 1, 580, 1, 10310052, 4, 4, 185, 144, 74, 798, 936, 91, 112, 161, 185, 46
561, 1, 712, 1, 10310052, 5, 4, 46, 144, 74, 798, 936, 91, 112, 161, 185, 46
561, 1, 778, 1, 10310052, 3, 4, 161, 144, 74, 798, 936, 91, 112, 161, 185, 46
580, 1, 601, 84, 10322669, 1, 5, 91, 185, 74, 798, 936, 91, 12, 46, 161, 151
580, 1, 712, 1, 10322669, 3, 5, 46, 185, 74, 798, 936, 91, 12, 46, 161, 151
601, 84, 598, 108, 10323286, 1, 6, 12, 91, 74, 798, 936, 12, 10000000, 10000000, 10000000, 10000000
712, 1, 754, 1, 10331286, 2, 6, 151, 46, 74, 798, 936, 161, 151, 183, 112, 153
712, 1, 778, 1, 10331286, 1, 6, 161, 46, 74, 798, 936, 161, 151, 183, 112, 153
712, 1, 820, -1, 10331286, 3, 6, 183, 46, 74, 798, 936, 161, 151, 183, 112, 153
1, 326, -1, 488, 13300200, 1, 1, 50, 32, 101, 998, 899, 50, 56, 10000000, 10000000, 10000000
-1, 488, -1, 518, 13300817, 3, 2, 145, 50, 101, 998, 899, 28, 43, 145, 121, 34
-1, 488, 1, 519, 13300817, 2, 2, 43, 50, 101, 998, 899, 28, 43, 145, 121, 34
1, 519, 1, 726, 13305435, 2, 3, 28, 43, 101, 998, 899, 158, 28, 10000000, 10000000, 10000000
1, 726, -1, 758, 13310052, 2, 4, 178, 28, 101, 998, 899, 129, 178, 121, 22, 34
1, 726, 1, 886, 13310052, 1, 4, 129, 28, 101, 998, 899, 129, 178, 121, 22, 34
-1, 758, 12, 798, 13314669, 4, 5, 198, 178, 101, 998, 899, 169, 152, 192, 198, 77
12, 798, 20, 798, 13327286, 5, 6, 192, 198, 101, 998, 899, 77, 152, 68, 169, 192
12, 798, 43, 798, 13327286, 4, 6, 169, 198, 101, 998, 899, 77, 152, 68, 169, 192
12, 798, 64, 801, 13327286, 3, 6, 68, 198, 101, 998, 899, 77, 152, 68, 169, 192
12, 798, 76, 798, 13327286, 2, 6, 152, 198, 101, 998, 899, 77, 152, 68, 169, 192
12, 798, 132, 798, 13327286, 1, 6, 77, 198, 101, 998, 899, 77, 152, 68, 169, 192
132, 798, 275, 801, 13327904, 1, 7, 95, 77, 101, 998, 899, 95, 123, 3, 182, 136
132, 798, 281, 798, 13327904, 2, 7, 123, 77, 101, 998, 899, 95, 123, 3, 182, 136
275, 801, 322, 798, 13328521, 5, 8, 3, 95, 101, 998, 899, 82, 197, 188, 163, 3
