source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id ,send_log
230, 19, 198, 10299999, 1, 56, 368, 17, 32, 216, 1, 0.702389, 0.799996, 0.863483, 1, 204, 0, 1, 0, 0, 0, 1
216, 45, 198, 10300200, 2, 56, 249, 129, 313, 17, 1, 0.60747, 0.645475, 0.476764, 0.567779, 204, 0, 1, 0, 1, 0, 0
56, 82, 198, 10300200, 2, 27, 129, 17, 238, 313, 1, 0.96745, 0.931456, 0.689414, 0.570104, 204, 0, 0, 0, 1, 1, 1
17, 112, 201, 10300200, 2, 159, 249, 238, 368, 313, 1, 1, 1, 1, 1, 204, 0, 1, 1, 1, 1, 0
17, 112, 201, 10300724, 3, 159, 249, 238, 368, 313, 1, 1, 1, 1, 1, 204, 0, 1, 1, 1, 1, 0
129, 159, 201, 10300724, 3, 344, 238, 260, 325, 244, 1, 1, 0.307186, 0.159354, 0.305208, 204, 1, 1, 1, 1, 1, 1
238, 181, 201, 10300724, 3, 71, 23, 13, 132, 27, 1, 0.972208, 0.847833, 1, 0.972596, 204, 0, 0, 0, 0, 0, 0
313, 201, 212, 10300724, 3, 23, 305, 386, 132, 13, 0.972208, 0.687039, 0.646561, 0.971577, 0.726714, 204, 0, 1, 1, 0, 0, 0
238, 181, 201, 10305248, 4, 71, 23, 13, 132, 27, 1, 0.971733, 0.847368, 1, 0.972121, 204, 0, 0, 0, 0, 0, 0
344, 198, 187, 10305248, 4, 363, 366, 13, 132, 27, 1, 1, 0.945014, 1, 0.972121, 204, 1, 1, 0, 0, 0, 1
132, 201, 245, 10305772, 5, 299, 305, 193, 23, 229, 0.915122, 0.7569, 0.796023, 1, 0.72339, 204, 1, 1, 0, 0, 0, 0
27, 278, 198, 10305772, 5, 244, 356, 314, 310, 118, 0.609477, 0.570095, 0.467203, 0.549776, 0.159796, 204, 1, 1, 1, 1, 1, 1
13, 198, 315, 10305773, 5, 205, 299, 363, 311, 65, 1, 1, 1, 1, 0.859893, 204, 0, 1, 1, 1, 0, 1
