source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5,pri_recover
82, 198, 112, 201, 10300200, 3, 1, 17, 56, 90, 731, 601, 123, 215, 17, 27, 153, 0
82, 198, 159, 201, 10300200, 1, 1, 123, 56, 90, 731, 601, 123, 215, 17, 27, 153, 0
82, 198, 181, 201, 10300200, 2, 1, 215, 56, 90, 731, 601, 123, 215, 17, 27, 153, 0
82, 198, 278, 198, 10300200, 4, 1, 27, 56, 90, 731, 601, 123, 215, 17, 27, 153, 0
159, 201, 201, 244, 10300672, 4, 2, 126, 123, 90, 731, 601, 178, 27, 153, 126, 23, 0
159, 201, 241, 198, 10300672, 3, 2, 153, 123, 90, 731, 601, 178, 27, 153, 126, 23, 0
159, 201, 278, 198, 10300672, 2, 2, 27, 123, 90, 731, 601, 178, 27, 153, 126, 23, 0
278, 198, 323, 201, 10305144, 5, 3, 71, 27, 90, 731, 601, 221, 264, 292, 218, 71, 0
278, 198, 380, 201, 10305144, 4, 3, 218, 27, 90, 731, 601, 221, 264, 292, 218, 71, 0
278, 198, 387, 201, 10305145, 2, 3, 264, 27, 90, 731, 601, 221, 264, 292, 218, 71, 0
278, 198, 412, 198, 10305145, 3, 3, 292, 27, 90, 731, 601, 221, 264, 292, 218, 71, 0
387, 201, 418, 198, 10309617, 5, 4, 221, 264, 90, 731, 601, 41, 88, 112, 49, 221, 0
387, 201, 448, 198, 10309617, 3, 4, 112, 264, 90, 731, 601, 41, 88, 112, 49, 221, 0
387, 201, 401, 287, 10309617, 1, 4, 41, 264, 90, 731, 601, 41, 88, 112, 49, 221, 0
387, 201, 495, 198, 10309617, 2, 4, 88, 264, 90, 731, 601, 41, 88, 112, 49, 221, 0
387, 201, 513, 201, 10309617, 4, 4, 49, 264, 90, 731, 601, 41, 88, 112, 49, 221, 0
401, 287, 398, 347, 10310089, 4, 5, 111, 41, 90, 731, 601, 198, 255, 201, 111, 256, 0
401, 287, 398, 375, 10310089, 3, 5, 201, 41, 90, 731, 601, 198, 255, 201, 111, 256, 0
401, 287, 398, 387, 10310089, 5, 5, 256, 41, 90, 731, 601, 198, 255, 201, 111, 256, 0
401, 287, 401, 415, 10310089, 2, 5, 255, 41, 90, 731, 601, 198, 255, 201, 111, 256, 0
