source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5,pri_recover
198, 105, 201, 212, 10300200, 4, 1, 313, 60, 309, 598, 787, 132, 249, 368, 313, 23, 0
198, 105, 201, 212, 10300200, 3, 1, 368, 60, 309, 598, 787, 132, 249, 368, 313, 23, 0
198, 105, 201, 218, 10300200, 2, 1, 249, 60, 309, 598, 787, 132, 249, 368, 313, 23, 0
198, 105, 201, 244, 10300200, 1, 1, 132, 60, 309, 598, 787, 132, 249, 368, 313, 23, 0
201, 244, 201, 284, 10300672, 4, 2, 23, 132, 309, 598, 787, 299, 305, 193, 23, 229, 0
201, 244, 198, 351, 10300672, 3, 2, 193, 132, 309, 598, 787, 299, 305, 193, 23, 229, 0
201, 244, 198, 379, 10300672, 5, 2, 229, 132, 309, 598, 787, 299, 305, 193, 23, 229, 0
201, 244, 198, 387, 10300672, 2, 2, 305, 132, 309, 598, 787, 299, 305, 193, 23, 229, 0
198, 387, 201, 418, 10305145, 5, 3, 299, 305, 309, 598, 787, 65, 188, 205, 45, 299, 0
198, 387, 248, 398, 10305145, 2, 3, 188, 305, 309, 598, 787, 65, 188, 205, 45, 299, 0
198, 387, 201, 446, 10305145, 3, 3, 205, 305, 309, 598, 787, 65, 188, 205, 45, 299, 0
198, 387, 201, 485, 10305145, 1, 3, 65, 305, 309, 598, 787, 65, 188, 205, 45, 299, 0
201, 485, 198, 532, 10305617, 4, 4, 113, 65, 309, 598, 787, 276, 210, 222, 113, 67, 0
201, 485, 198, 564, 10305617, 3, 4, 222, 65, 309, 598, 787, 276, 210, 222, 113, 67, 0
201, 485, 201, 618, 10305617, 1, 4, 276, 65, 309, 598, 787, 276, 210, 222, 113, 67, 0
201, 485, 201, 645, 10305617, 2, 4, 210, 65, 309, 598, 787, 276, 210, 222, 113, 67, 0
201, 618, 201, 645, 10306089, 4, 5, 210, 276, 309, 598, 787, 107, 324, 67, 210, 10, 0
201, 618, 201, 691, 10306089, 3, 5, 67, 276, 309, 598, 787, 107, 324, 67, 210, 10, 0
201, 618, 198, 712, 10306090, 5, 5, 10, 276, 309, 598, 787, 107, 324, 67, 210, 10, 0
248, 398, 283, 398, 10309617, 5, 4, 45, 188, 309, 598, 787, 372, 335, 278, 339, 45, 0
248, 398, 387, 401, 10309617, 2, 4, 335, 188, 309, 598, 787, 372, 335, 278, 339, 45, 0
248, 398, 412, 398, 10309617, 4, 4, 339, 188, 309, 598, 787, 372, 335, 278, 339, 45, 0
387, 401, 401, 431, 10314089, 5, 5, 217, 335, 309, 598, 787, 115, 347, 104, 24, 217, 0
387, 401, 401, 467, 10314089, 3, 5, 104, 335, 309, 598, 787, 115, 347, 104, 24, 217, 0
387, 401, 485, 398, 10314089, 4, 5, 24, 335, 309, 598, 787, 115, 347, 104, 24, 217, 0
201, 691, 198, 757, 10314562, 4, 6, 178, 67, 309, 598, 787, 246, 324, 295, 178, 107, 0
201, 691, 198, 780, 10314562, 3, 6, 295, 67, 309, 598, 787, 246, 324, 295, 178, 107, 0
201, 691, 201, 812, 10314562, 2, 6, 324, 67, 309, 598, 787, 246, 324, 295, 178, 107, 0
201, 691, 201, 820, 10314562, 1, 6, 246, 67, 309, 598, 787, 246, 324, 295, 178, 107, 0
201, 820, 220, 798, 10315034, 3, 7, 271, 246, 309, 598, 787, 3, 136, 271, 10000000, 10000000, 0
201, 820, 247, 798, 10315034, 2, 7, 136, 246, 309, 598, 787, 3, 136, 271, 10000000, 10000000, 0
247, 798, 275, 798, 10319506, 2, 8, 3, 136, 309, 598, 787, 215, 3, 227, 292, 352, 0
247, 798, 354, 801, 10319506, 1, 8, 215, 136, 309, 598, 787, 215, 3, 227, 292, 352, 0
247, 798, 381, 801, 10319506, 3, 8, 227, 136, 309, 598, 787, 215, 3, 227, 292, 352, 0
247, 798, 387, 801, 10319507, 5, 8, 352, 136, 309, 598, 787, 215, 3, 227, 292, 352, 0
354, 801, 387, 801, 10319979, 5, 9, 352, 215, 309, 598, 787, 82, 181, 292, 177, 352, 0
354, 801, 401, 820, 10319979, 3, 9, 292, 215, 309, 598, 787, 82, 181, 292, 177, 352, 0
