source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5
201, 218, 201, 244, 10300200, 5, 1, 126, 226, 217, 617, 798, 174, 23, 259, 13, 126
201, 218, 201, 284, 10300200, 2, 1, 23, 226, 217, 617, 798, 174, 23, 259, 13, 126
201, 218, 198, 315, 10300200, 4, 1, 13, 226, 217, 617, 798, 174, 23, 259, 13, 126
201, 218, 198, 351, 10300200, 1, 1, 174, 226, 217, 617, 798, 174, 23, 259, 13, 126
201, 218, 198, 387, 10300200, 3, 1, 259, 226, 217, 617, 798, 174, 23, 259, 13, 126
198, 351, 201, 412, 10300674, 5, 2, 265, 174, 217, 617, 798, 65, 239, 186, 254, 265
198, 351, 201, 418, 10300674, 4, 2, 254, 174, 217, 617, 798, 65, 239, 186, 254, 265
198, 351, 201, 446, 10300674, 3, 2, 186, 174, 217, 617, 798, 65, 239, 186, 254, 265
198, 351, 201, 485, 10300674, 1, 2, 65, 174, 217, 617, 798, 65, 239, 186, 254, 265
253, 198, 293, 198, 11300200, 4, 1, 27, 153, 250, 618, 598, 268, 178, 218, 27, 71
253, 198, 312, 201, 11300200, 5, 1, 71, 153, 250, 618, 598, 268, 178, 218, 27, 71
253, 198, 344, 201, 11300200, 2, 1, 178, 153, 250, 618, 598, 268, 178, 218, 27, 71
253, 198, 374, 201, 11300200, 3, 1, 218, 153, 250, 618, 598, 268, 178, 218, 27, 71
253, 198, 413, 198, 11300200, 1, 1, 268, 153, 250, 618, 598, 268, 178, 218, 27, 71
413, 198, 462, 198, 11300674, 3, 2, 112, 268, 250, 618, 598, 41, 88, 112, 49, 116
413, 198, 501, 201, 11300674, 4, 2, 49, 268, 250, 618, 598, 41, 88, 112, 49, 116
413, 198, 510, 198, 11300674, 2, 2, 88, 268, 250, 618, 598, 41, 88, 112, 49, 116
413, 198, 541, 201, 11300674, 5, 2, 116, 268, 250, 618, 598, 41, 88, 112, 49, 116
510, 198, 541, 201, 11305148, 4, 3, 116, 88, 250, 618, 598, 266, 102, 216, 116, 131
510, 198, 575, 201, 11305149, 3, 3, 216, 88, 250, 618, 598, 266, 102, 216, 116, 131
510, 198, 587, 201, 11305149, 1, 3, 266, 88, 250, 618, 598, 266, 102, 216, 116, 131
510, 198, 660, 198, 11305149, 5, 3, 131, 88, 250, 618, 598, 266, 102, 216, 116, 131
510, 198, 691, 198, 11305149, 2, 3, 102, 88, 250, 618, 598, 266, 102, 216, 116, 131
587, 201, 598, 303, 11305623, 1, 4, 47, 266, 250, 618, 598, 47, 187, 10000000, 10000000, 10000000
587, 201, 598, 347, 11305623, 2, 4, 187, 266, 250, 618, 598, 47, 187, 10000000, 10000000, 10000000
598, 303, 598, 347, 11306097, 2, 5, 187, 47, 250, 618, 598, 21, 187, 138, 114, 85
598, 347, 601, 501, 11310572, 1, 6, 21, 187, 250, 618, 598, 21, 138, 114, 124, 85
