source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
490, 8, -1, 10299999, 1, 489, 419, 11, 8, 161, 1, 0.780563, 1, 1, 1, 462, 1
161, 1, 41, 10300200, 2, 288, 11, 311, 29, 151, 1, 1, 0.538831, 0.602922, 0.479781, 462, 0
8, 79, -1, 10300200, 2, 448, 425, 38, 436, 364, 1, 0.954645, 1, 0.754815, 0.754333, 462, 1
11, 1, 81, 10300200, 2, 489, 367, 419, 166, 311, 1, 1, 0.755315, 0.862347, 0.794769, 462, 0
489, 1, 212, 10300200, 2, 192, 32, 56, 64, 217, 1, 1, 0.96918, 0.822875, 1, 462, 1
217, 45, 198, 10300484, 3, 130, 408, 243, 56, 253, 0.862429, 0.754758, 0.705246, 1, 0.636028, 462, 1
32, 1, 281, 10300484, 3, 369, 43, 175, 64, 286, 1, 0.56654, 0.688889, 0.725158, 0.537892, 462, 1
64, -1, 319, 10300485, 3, 43, 192, 318, 369, 286, 0.96958, 1, 0.967865, 1, 1, 462, 0
64, -1, 319, 10304685, 4, 43, 192, 318, 369, 286, 0.969142, 1, 0.967428, 1, 1, 462, 0
175, -1, 355, 10304685, 4, 43, 222, 192, 318, 369, 1, 0.967477, 0.968998, 1, 1, 462, 0
286, -1, 381, 10304685, 4, 43, 110, 446, 222, 192, 1, 0.969716, 0.786146, 1, 1, 462, 0
369, -1, 387, 10304685, 4, 50, 43, 110, 222, 192, 1, 1, 0.969716, 1, 1, 462, 1
222, 30, 398, 10304943, 5, 278, 357, 158, 467, 266, 1, 0.825348, 0.754433, 0.686199, 0.688103, 462, 0
192, 1, 446, 10304943, 5, 488, 43, 50, 476, 361, 0.880251, 1, 0.753941, 0.637266, 0.636897, 462, 0
110, 60, 398, 10304943, 5, 158, 357, 403, 467, 266, 1, 0.754074, 0.697811, 0.723618, 0.726557, 462, 1
43, 1, 474, 10304943, 5, 272, 410, 361, 446, 349, 1, 0.950537, 0.948139, 0.703973, 0.645064, 462, 0
50, -1, 520, 10304943, 5, 28, 164, 271, 488, 446, 0.96894, 0.967435, 1, 1, 1, 462, 1
446, 1, 612, 10305332, 6, 135, 34, 28, 263, 164, 1, 0.860852, 0.9689, 1, 1, 462, 0
488, 1, 612, 10305332, 6, 135, 34, 28, 2, 263, 1, 0.860852, 1, 0.725122, 1, 462, 0
271, 1, 619, 10305332, 6, 135, 34, 28, 2, 263, 1, 0.860852, 1, 0.845976, 1, 462, 0
164, 1, 644, 10305332, 6, 279, 434, 28, 34, 2, 0.776046, 0.754843, 1, 0.753245, 0.638535, 462, 0
28, 1, 683, 10305332, 6, 143, 434, 279, 215, 2, 0.790705, 0.783562, 0.757265, 0.8229, 0.957803, 462, 1
2, -1, 718, 10305681, 7, 89, 479, 468, 394, 22, 1, 1, 1, 1, 0.969693, 462, 0
215, -1, 756, 10305681, 7, 479, 468, 394, 330, 238, 1, 1, 1, 1, 0.97007, 462, 0
434, 1, 812, 10305681, 7, 77, 209, 238, 22, 479, 0.971445, 1, 1, 1, 1, 462, 1
479, 12, 798, 10309881, 8, 77, 68, 209, 185, 191, 1, 0.862501, 1, 0.604818, 0.53881, 462, 0
238, 19, 798, 10309881, 8, 250, 77, 68, 209, 185, 0.775393, 1, 0.754688, 1, 0.636458, 462, 0
209, 46, 798, 10309881, 8, 185, 77, 345, 68, 3, 0.846745, 1, 0.548097, 0.646876, 0.442201, 462, 1
38, 108, 1, 10312400, 3, 7, 171, 240, 270, 449, 0.969168, 1, 1, 1, 1, 462, 0
