source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
270, 182, 1, 10299999, 1, 149, 98, 123, 7, 170, 1, 1, 1, 1, 1, 36
123, 201, 49, 10300200, 2, 368, 344, 98, 60, 199, 0.796134, 0.798676, 0.968351, 0.686311, 0.53951, 36
170, 248, -1, 10300200, 2, 62, 254, 373, 7, 123, 0.966278, 0.771122, 0.687437, 1, 0.862407, 36
98, 201, 76, 10300200, 2, 263, 249, 344, 60, 199, 1, 0.761795, 0.756609, 0.952404, 0.686961, 36
7, 280, -1, 10300200, 2, 288, 156, 149, 254, 320, 1, 0.78497, 0.862393, 0.703265, 0.698659, 36
149, 354, 1, 10300200, 2, 158, 5, 48, 254, 373, 1, 1, 0.862951, 0.968391, 1, 36
373, 401, 12, 10300627, 3, 48, 158, 325, 138, 5, 0.970775, 1, 0.549532, 0.538937, 0.968522, 36
254, 401, 19, 10300627, 3, 378, 138, 48, 100, 325, 0.796817, 0.798008, 1, 0.845956, 0.686915, 36
158, 401, 41, 10300627, 3, 260, 378, 48, 325, 100, 0.753463, 0.702757, 0.970775, 0.647079, 0.7547, 36
48, 401, 79, 10301067, 4, 378, 100, 260, 138, 118, 0.796761, 1, 0.753427, 0.754476, 0.538622, 36
100, 398, 115, 10301068, 4, 118, 356, 314, 41, 378, 0.969519, 1, 1, 0.862945, 1, 36
260, 398, 178, 10301068, 4, 335, 116, 41, 118, 117, 1, 0.933448, 1, 1, 0.969731, 36
325, 398, 187, 10301068, 4, 351, 41, 300, 116, 118, 0.87034, 1, 0.789724, 0.796731, 1, 36
378, 398, 187, 10301068, 4, 41, 118, 117, 88, 244, 1, 1, 1, 0.860498, 0.972638, 36
118, 401, 245, 10301365, 5, 300, 224, 116, 217, 41, 1, 0.939243, 0.957236, 0.778902, 1, 36
41, 401, 287, 10301365, 5, 116, 104, 388, 224, 381, 1, 0.75949, 0.799455, 0.863911, 0.759386, 36
60, 198, 105, 10304400, 3, 23, 132, 249, 368, 313, 1, 1, 1, 1, 0.970204, 36
199, 198, 153, 10304400, 3, 23, 132, 249, 13, 368, 1, 1, 1, 0.796232, 1, 36
263, 198, 179, 10304400, 3, 23, 132, 249, 368, 313, 0.97182, 1, 1, 1, 1, 36
344, 198, 187, 10304400, 3, 13, 23, 132, 27, 249, 1, 0.97182, 1, 0.972209, 1, 36
249, 201, 218, 10304400, 3, 13, 23, 193, 132, 366, 0.945162, 0.97182, 0.648344, 1, 0.602944, 36
313, 201, 212, 10304736, 4, 305, 23, 13, 229, 132, 0.933711, 0.971785, 0.822527, 0.645371, 1, 36
368, 201, 212, 10304736, 4, 399, 23, 13, 386, 132, 0.844623, 0.971785, 0.822527, 0.646281, 1, 36
249, 201, 218, 10304736, 4, 13, 23, 193, 132, 366, 0.945102, 0.971785, 0.64832, 1, 0.60292, 36
132, 201, 245, 10304736, 4, 23, 366, 13, 229, 305, 1, 0.646176, 0.756082, 0.566246, 0.549327, 36
23, 201, 285, 10304736, 4, 193, 305, 386, 311, 366, 0.97248, 0.86004, 0.845873, 0.794234, 0.753872, 36
193, 198, 351, 10305047, 5, 65, 205, 299, 363, 311, 1, 1, 1, 1, 1, 36
305, 198, 387, 10305047, 5, 65, 205, 188, 45, 299, 1, 1, 1, 0.863142, 1, 36
366, 198, 387, 10305047, 5, 65, 205, 188, 45, 299, 1, 1, 1, 0.863142, 1, 36
386, 198, 387, 10305047, 5, 65, 222, 205, 188, 45, 1, 0.767224, 1, 1, 0.863142, 36
311, 201, 412, 10305047, 5, 65, 205, 45, 188, 113, 1, 1, 0.863142, 1, 0.482539, 36
311, 201, 412, 10305435, 6, 65, 205, 45, 188, 113, 1, 1, 0.863106, 1, 0.482517, 36
363, 201, 412, 10305435, 6, 276, 65, 205, 222, 188, 1, 1, 1, 0.646248, 1, 36
299, 201, 418, 10305435, 6, 113, 65, 205, 188, 222, 0.884359, 1, 1, 1, 0.481691, 36
205, 201, 446, 10305435, 6, 222, 65, 113, 210, 276, 0.753956, 1, 0.793636, 0.302932, 0.242165, 36
65, 201, 486, 10305435, 6, 222, 113, 210, 67, 276, 0.952746, 0.844405, 0.378982, 0.32413, 0.275247, 36
113, 198, 532, 10305745, 7, 67, 210, 276, 222, 107, 0.972358, 0.968272, 1, 1, 0.644834, 36
222, 198, 564, 10305745, 7, 67, 210, 276, 107, 10, 0.972358, 1, 1, 0.752306, 0.550231, 36
276, 201, 618, 10305746, 7, 10, 67, 107, 210, 295, 0.955032, 0.972357, 0.967251, 1, 0.413434, 36
210, 201, 645, 10305746, 7, 324, 67, 10, 295, 178, 1, 1, 0.604238, 0.483746, 0.476694, 36
276, 201, 618, 10306147, 8, 10, 67, 107, 210, 295, 0.954971, 0.972315, 0.967209, 1, 0.413411, 36
210, 201, 645, 10306147, 8, 324, 67, 10, 295, 178, 1, 1, 0.604209, 0.483723, 0.476663, 36
67, 201, 691, 10306147, 8, 295, 324, 190, 178, 55, 0.964626, 0.822826, 0.701836, 0.687646, 0.549961, 36
10, 198, 712, 10306147, 8, 190, 246, 324, 55, 295, 1, 1, 1, 0.861149, 1, 36
178, 198, 757, 10306574, 9, 59, 55, 190, 271, 246, 1, 1, 1, 0.968793, 1, 36
295, 198, 780, 10306574, 9, 136, 55, 271, 190, 3, 0.968222, 1, 1, 1, 0.753208, 36
324, 201, 812, 10306574, 9, 3, 136, 55, 59, 271, 0.96841, 1, 1, 0.826105, 1, 36
55, 201, 880, 10306574, 9, 59, 296, 172, 10000000, 10000000, 0.846718, 0.645903, 0.605026, 0, 0, 36
271, 220, 798, 10307001, 10, 352, 3, 227, 95, 136, 0.912273, 0.968365, 0.688979, 0.725607, 1, 36
190, 201, 845, 10307001, 10, 172, 3, 55, 59, 296, 0.862398, 0.753173, 1, 0.846675, 0.645874, 36
55, 201, 880, 10307001, 10, 59, 296, 172, 10000000, 10000000, 0.846675, 0.645874, 0.604995, 0, 0, 36
116, 398, 347, 10309565, 6, 115, 104, 217, 300, 395, 0.915517, 1, 1, 1, 1, 36
224, 398, 375, 10309565, 6, 104, 217, 300, 395, 381, 1, 1, 1, 1, 1, 36
381, 401, 412, 10309566, 6, 120, 115, 154, 104, 24, 1, 0.863407, 0.702825, 1, 1, 36
388, 401, 412, 10309566, 6, 104, 24, 115, 217, 166, 0.970961, 1, 0.647555, 1, 1, 36
104, 401, 467, 10309566, 6, 115, 154, 79, 10000000, 10000000, 0.863407, 0.637599, 0.159365, 0, 0, 36
395, 401, 412, 10310019, 7, 104, 115, 24, 217, 166, 0.970913, 0.758827, 1, 1, 1, 36
300, 401, 415, 10310019, 7, 104, 115, 24, 217, 154, 1, 0.755444, 0.969119, 1, 0.4685, 36
217, 401, 431, 10310019, 7, 115, 104, 154, 10000000, 10000000, 0.821365, 1, 0.214959, 0, 0, 36
104, 401, 467, 10310019, 7, 115, 154, 79, 10000000, 10000000, 0.863364, 0.637553, 0.159354, 0, 0, 36
115, 398, 533, 10310019, 7, 79, 154, 227, 108, 162, 0.968036, 1, 0.783162, 0.687637, 0.754245, 36
154, 401, 637, 10310446, 8, 79, 108, 177, 31, 10000000, 0.967992, 0.605198, 0.234401, 0.215538, 0, 36
79, 401, 680, 10310446, 8, 292, 108, 177, 31, 10000000, 0.931524, 0.847278, 0.411829, 0.378682, 0, 36
108, 398, 729, 10310783, 9, 31, 177, 292, 352, 304, 0.969886, 1, 1, 1, 1, 36
