source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
243, 181, 201, 10299999, 1, 332, 27, 23, 346, 133, 1, 1, 0.968372, 0.785573, 1, 153
133, 201, 244, 10300200, 2, 458, 486, 481, 23, 194, 0.843984, 0.754578, 0.69915, 0.968351, 0.648429, 153
23, 201, 284, 10300200, 2, 234, 333, 403, 481, 206, 1, 0.920304, 0.915412, 0.90916, 0.789412, 153
27, 277, 198, 10300200, 2, 428, 322, 198, 332, 71, 1, 0.934469, 1, 0.916446, 0.954549, 153
71, 323, 201, 10304400, 3, 117, 226, 485, 389, 322, 1, 1, 1, 1, 1, 153
198, 356, 201, 10304400, 3, 88, 118, 117, 41, 226, 0.970667, 1, 1, 0.862958, 1, 153
332, 387, 201, 10304400, 3, 438, 41, 88, 384, 118, 1, 1, 0.970667, 0.796341, 1, 153
428, 387, 201, 10304400, 3, 218, 41, 384, 88, 118, 1, 1, 0.87102, 0.970667, 1, 153
118, 401, 245, 10304762, 4, 317, 470, 438, 228, 41, 1, 1, 1, 0.846018, 0.970789, 153
88, 495, 198, 10304763, 4, 334, 420, 291, 123, 244, 1, 0.846203, 0.758438, 0.84447, 0.756122, 153
234, 198, 379, 10308400, 3, 206, 65, 45, 278, 316, 0.971554, 0.860275, 0.86025, 1, 1, 153
333, 201, 412, 10308400, 3, 113, 65, 189, 45, 206, 0.91369, 0.967809, 0.966922, 0.86025, 1, 153
403, 201, 412, 10308400, 3, 45, 189, 65, 223, 206, 0.967782, 0.966922, 0.860275, 0.685254, 1, 153
481, 201, 412, 10308400, 3, 65, 189, 45, 206, 223, 0.967809, 0.966922, 0.86025, 0.971554, 0.548203, 153
206, 201, 446, 10308400, 3, 280, 319, 211, 65, 113, 1, 1, 0.696778, 1, 0.540005, 153
278, 219, 398, 10308827, 4, 412, 45, 18, 189, 282, 0.884178, 0.967737, 0.755326, 1, 0.550605, 153
316, 201, 419, 10308827, 4, 113, 65, 45, 206, 189, 0.793471, 0.860235, 0.860211, 1, 0.859447, 153
206, 201, 446, 10308827, 4, 280, 319, 211, 65, 113, 1, 1, 0.696709, 1, 0.53998, 153
65, 201, 486, 10309280, 5, 280, 223, 319, 113, 67, 0.937019, 0.86281, 0.64487, 0.539954, 0.379814, 153
113, 198, 532, 10309281, 5, 10, 211, 280, 67, 319, 1, 0.967774, 1, 0.863637, 0.967306, 153
319, 198, 584, 10309281, 5, 107, 67, 211, 280, 10, 0.967727, 1, 0.967774, 1, 0.569193, 153
280, 201, 618, 10313481, 6, 107, 299, 179, 67, 211, 0.96729, 0.928475, 0.843903, 0.971152, 1, 153
211, 201, 645, 10313481, 6, 67, 433, 10, 376, 299, 1, 0.722094, 0.686399, 0.548449, 0.538161, 153
67, 201, 691, 10313481, 6, 191, 250, 345, 55, 433, 1, 0.942822, 0.869609, 0.686182, 0.755536, 153
10, 198, 712, 10313481, 6, 55, 250, 345, 191, 433, 0.968644, 1, 1, 0.969482, 1, 153
123, 553, 201, 10316963, 5, 114, 102, 138, 291, 420, 0.968785, 1, 1, 1, 1, 153
244, 581, 201, 10316963, 5, 242, 114, 102, 138, 291, 1, 0.968785, 1, 1, 1, 153
334, 587, 201, 10316963, 5, 452, 276, 368, 86, 114, 1, 1, 0.788959, 1, 0.968785, 153
420, 587, 201, 10316963, 5, 340, 207, 429, 114, 102, 1, 0.881795, 0.875249, 0.968785, 1, 153
291, 620, 198, 10316963, 5, 493, 487, 474, 242, 86, 1, 1, 1, 0.867222, 0.927429, 153
114, 601, 262, 10317299, 6, 435, 450, 379, 368, 294, 1, 0.846016, 0.722604, 0.602123, 0.634464, 153
86, 717, 201, 10317299, 6, 254, 457, 429, 340, 120, 1, 1, 1, 0.970833, 1, 153
433, 198, 787, 10317681, 7, 3, 137, 275, 55, 191, 1, 1, 1, 1, 1, 153
345, 201, 812, 10317682, 7, 3, 137, 275, 59, 55, 0.967288, 1, 1, 1, 1, 153
250, 201, 820, 10317682, 7, 3, 137, 275, 55, 191, 0.967288, 1, 0.967217, 1, 1, 153
191, 201, 845, 10317682, 7, 3, 137, 442, 55, 275, 0.752335, 0.863221, 1, 1, 0.859748, 153
55, 201, 880, 10318031, 8, 3, 495, 442, 427, 372, 0.537362, 0.601155, 0.429841, 0.537992, 0.866123, 153
442, 198, 987, 10318031, 8, 106, 219, 495, 427, 372, 1, 1, 1, 1, 1, 153
41, 401, 288, 10320962, 5, 218, 391, 104, 324, 438, 0.933585, 0.963026, 0.77758, 0.860093, 0.781061, 153
228, 398, 373, 10320963, 5, 115, 104, 218, 167, 283, 1, 0.968858, 1, 0.966659, 1, 153
189, 248, 398, 10321027, 5, 480, 356, 45, 18, 282, 0.961437, 0.755013, 0.966469, 0.754333, 0.549682, 153
