source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
268, 14, -1, 10299999, 1, 449, 38, 419, 8, 11, 0.916158, 0.949181, 0.780563, 0.972806, 0.971505, 475
8, 79, -1, 10300200, 2, 448, 425, 38, 436, 364, 1, 0.954645, 1, 0.754815, 0.754333, 475
38, 108, 1, 10300200, 2, 7, 171, 240, 270, 449, 0.970443, 1, 1, 1, 1, 475
449, 201, 12, 10304400, 3, 98, 60, 7, 124, 200, 1, 0.845845, 1, 1, 0.689106, 475
270, 219, -1, 10304400, 3, 341, 292, 7, 62, 150, 0.882962, 0.878807, 1, 0.860363, 0.722787, 475
7, 280, -1, 10316600, 4, 292, 258, 380, 341, 413, 1, 0.932262, 0.821431, 0.75453, 0.702176, 475
62, 318, 1, 10316601, 4, 258, 157, 466, 413, 341, 1, 0.968842, 1, 1, 1, 475
150, 353, 1, 10316601, 4, 5, 157, 159, 466, 413, 1, 1, 0.970122, 1, 1, 475
380, 387, 1, 10324801, 5, 418, 100, 61, 5, 48, 0.87386, 0.823786, 0.926786, 0.969308, 0.860126, 475
413, 401, 12, 10324801, 5, 100, 139, 5, 48, 346, 0.962096, 0.724612, 0.969308, 0.75261, 0.536976, 475
292, 420, -1, 10324801, 5, 374, 5, 48, 159, 157, 1, 0.969308, 0.860126, 0.969265, 1, 475
157, 447, -1, 10325124, 6, 105, 61, 5, 359, 295, 1, 1, 1, 0.686296, 0.606482, 475
159, 401, 41, 10325124, 6, 346, 100, 48, 264, 418, 0.791912, 0.823749, 1, 0.602759, 0.601102, 475
5, 488, -1, 10325124, 6, 321, 423, 359, 374, 61, 1, 1, 0.956056, 0.751587, 1, 475
374, 601, 12, 10325124, 6, 91, 12, 384, 156, 289, 1, 0.859413, 0.643444, 0.967331, 0.53632, 475
156, 601, 44, 10325461, 7, 184, 12, 384, 289, 91, 0.965525, 1, 0.795514, 0.750821, 1, 475
91, 601, 85, 10325461, 7, 289, 384, 184, 12, 114, 0.965342, 0.823094, 0.860793, 0.859382, 0.159295, 475
12, 598, 110, 10325461, 7, 114, 384, 420, 289, 334, 1, 1, 0.966498, 1, 0.858254, 475
384, 598, 187, 10325461, 7, 47, 431, 379, 114, 294, 0.902692, 0.780844, 0.771102, 0.9679, 0.695225, 475
12, 598, 110, 10325836, 8, 114, 384, 420, 289, 334, 1, 1, 0.966459, 1, 0.858219, 475
184, 598, 147, 10325836, 8, 114, 291, 420, 334, 244, 0.967861, 0.967066, 1, 1, 1, 475
289, 598, 179, 10325836, 8, 294, 114, 47, 138, 291, 1, 0.967861, 0.773395, 0.967805, 1, 475
384, 598, 187, 10325836, 8, 47, 431, 379, 114, 294, 0.902591, 0.780615, 0.770879, 0.967861, 0.695165, 475
291, 620, 198, 10326198, 9, 493, 487, 474, 242, 86, 1, 1, 1, 0.863763, 0.925448, 475
114, 601, 262, 10326198, 9, 435, 450, 379, 368, 294, 1, 0.845107, 0.72183, 0.601479, 0.63357, 475
294, 598, 378, 10330399, 10, 85, 21, 180, 353, 290, 1, 1, 1, 0.754013, 1, 475
379, 598, 387, 10330399, 10, 464, 21, 180, 121, 85, 0.860571, 1, 1, 1, 0.697539, 475
435, 598, 387, 10330399, 10, 381, 464, 21, 180, 121, 1, 0.860571, 1, 1, 1, 475
450, 598, 387, 10330399, 10, 21, 85, 180, 121, 290, 1, 0.821746, 1, 1, 1, 475
121, 643, 398, 10330709, 11, 387, 328, 469, 81, 35, 1, 0.795979, 0.79536, 0.843422, 1, 475
180, 601, 445, 10330709, 11, 21, 85, 131, 464, 430, 1, 0.840413, 0.536732, 0.480413, 0.361244, 475
21, 601, 488, 10330709, 11, 304, 353, 464, 187, 248, 1, 0.841589, 0.840723, 0.68437, 0.750357, 475
48, 401, 79, 10337324, 7, 346, 139, 118, 100, 418, 0.720623, 0.723518, 0.600348, 0.840568, 0.643471, 475
100, 398, 114, 10337324, 7, 118, 439, 389, 322, 485, 0.969068, 1, 1, 1, 0.968571, 475
264, 398, 178, 10337324, 7, 116, 41, 118, 117, 226, 0.938744, 1, 0.969068, 0.963932, 1, 475
346, 398, 187, 10337324, 7, 228, 118, 41, 117, 88, 0.909284, 0.969068, 0.859904, 1, 0.859762, 475
418, 398, 187, 10337324, 7, 41, 118, 117, 88, 412, 1, 0.969068, 1, 0.859762, 0.608276, 475
117, 450, 198, 10337674, 8, 88, 334, 420, 123, 49, 0.967196, 0.633297, 0.633084, 0.645464, 0.538303, 475
118, 401, 245, 10337674, 8, 317, 470, 438, 228, 41, 1, 1, 1, 0.842666, 0.967355, 475
41, 401, 288, 10337674, 8, 218, 391, 104, 324, 438, 0.929957, 0.961092, 0.767605, 0.85855, 0.770997, 475
228, 398, 373, 10337674, 8, 115, 104, 218, 167, 317, 1, 0.967118, 1, 0.964927, 1, 475
317, 401, 416, 10337997, 9, 104, 24, 115, 155, 167, 1, 0.968906, 0.750316, 0.600064, 1, 475
218, 401, 431, 10337997, 9, 104, 224, 24, 115, 10000000, 1, 0.601144, 0.861249, 0.428752, 0, 475
104, 401, 467, 10337997, 9, 224, 155, 115, 79, 10000000, 0.940825, 0.753525, 0.822332, 0.232725, 0, 475
248, 598, 580, 10338909, 12, 205, 19, 4, 187, 304, 1, 1, 0.965038, 1, 1, 475
353, 598, 587, 10338909, 12, 19, 4, 187, 129, 277, 1, 0.963823, 1, 0.967134, 1, 475
464, 598, 587, 10338909, 12, 4, 187, 483, 205, 19, 0.965038, 1, 0.758039, 0.763956, 0.793621, 475
5, 488, -1, 10341324, 7, 321, 423, 359, 374, 61, 1, 1, 0.953595, 0.749306, 1, 475
61, 514, 1, 10341324, 7, 295, 105, 432, 374, 221, 1, 0.965848, 1, 1, 1, 475
115, 398, 533, 10342198, 10, 79, 155, 224, 163, 312, 1, 1, 1, 0.749432, 0.751723, 475
224, 398, 567, 10342198, 10, 155, 312, 79, 163, 108, 1, 1, 0.856872, 0.856494, 0.642527, 475
86, 716, 201, 10342398, 10, 254, 457, 429, 340, 120, 1, 1, 1, 0.968212, 1, 475
474, 787, 201, 10342399, 10, 58, 127, 254, 99, 457, 1, 1, 1, 1, 1, 475
312, 419, 598, 10342547, 11, 96, 174, 163, 16, 310, 1, 0.72088, 1, 0.644386, 0.535261, 475
155, 401, 638, 10342547, 11, 108, 79, 225, 96, 163, 1, 1, 0.643323, 0.750811, 0.856462, 475
79, 401, 680, 10342547, 11, 225, 108, 178, 296, 10000000, 1, 0.841868, 0.565149, 0.429617, 0, 475
108, 398, 727, 10342547, 11, 31, 178, 308, 296, 326, 1, 1, 0.964433, 0.966639, 1, 475
79, 401, 680, 10342870, 12, 225, 108, 178, 296, 10000000, 1, 0.841836, 0.565114, 0.429602, 0, 475
108, 398, 727, 10342870, 12, 31, 178, 308, 296, 326, 1, 1, 0.964399, 0.966605, 1, 475
225, 398, 765, 10342870, 12, 308, 31, 178, 296, 182, 1, 0.966007, 1, 1, 0.856331, 475
277, 620, 598, 10343109, 13, 84, 411, 255, 4, 90, 0.965849, 0.631177, 0.644261, 0.857425, 0.682565, 475
129, 643, 598, 10343110, 13, 149, 355, 144, 84, 255, 1, 0.869304, 0.752489, 0.965849, 0.694207, 475
187, 601, 647, 10343110, 13, 400, 19, 205, 241, 331, 0.922502, 1, 0.858292, 0.719793, 0.645195, 475
4, 601, 690, 10343110, 13, 241, 400, 205, 19, 483, 1, 0.963123, 1, 1, 0.600199, 475
19, 598, 710, 10343110, 13, 112, 358, 426, 453, 400, 0.964545, 0.968332, 0.964255, 0.964227, 1, 475
296, 401, 821, 10343246, 13, 182, 82, 31, 308, 293, 1, 0.860229, 1, 1, 0.644201, 475
178, 401, 843, 10343246, 13, 52, 82, 31, 182, 371, 1, 0.7527, 1, 0.856296, 0.719296, 475
31, 401, 882, 10343246, 13, 371, 170, 293, 52, 10000000, 1, 1, 0.858935, 0.788356, 0, 475
400, 598, 787, 10343563, 14, 6, 220, 195, 343, 109, 0.964548, 1, 1, 0.857336, 0.929211, 475
112, 601, 858, 10343563, 14, 220, 109, 6, 320, 10000000, 0.952727, 0.85857, 0.601728, 0.411034, 0, 475
52, 398, 920, 10343608, 14, 348, 404, 236, 196, 371, 0.965267, 0.963342, 0.858238, 0.750514, 1, 475
170, 398, 957, 10343608, 14, 404, 348, 236, 196, 42, 1, 1, 0.965518, 0.85773, 0.643554, 475
293, 398, 979, 10343608, 14, 42, 196, 236, 404, 348, 0.858073, 0.964946, 1, 1, 1, 475
371, 398, 987, 10343608, 14, 196, 42, 236, 404, 348, 1, 0.858073, 1, 1, 1, 475
109, 598, 924, 10343886, 15, 343, 401, 257, 141, 320, 0.967689, 0.964529, 0.857874, 0.751133, 1, 475
220, 598, 965, 10343887, 15, 257, 80, 401, 343, 141, 1, 0.749948, 1, 1, 0.858438, 475
320, 598, 985, 10343887, 15, 141, 80, 257, 401, 343, 1, 0.857084, 1, 1, 1, 475
348, 412, 998, 10344022, 15, 343, 42, 196, 236, 141, 1, 1, 1, 1, 0.374448, 475
404, 412, 998, 10344022, 15, 42, 196, 257, 236, 401, 1, 1, 0.428931, 1, 0.214337, 475
236, 420, 998, 10344022, 15, 42, 196, 401, 257, 343, 1, 1, 0.273219, 0.214465, 0.158728, 475
196, 442, 998, 10344022, 15, 42, 257, 141, 343, 10000000, 1, 0.603686, 0.321909, 0.215039, 0, 475
343, 612, 998, 10344301, 16, 148, 80, 36, 141, 437, 0.928224, 1, 0.720311, 1, 0.601489, 475
401, 612, 998, 10344301, 16, 285, 36, 80, 141, 437, 1, 0.949292, 1, 1, 0.537085, 475
257, 619, 998, 10344301, 16, 80, 36, 437, 141, 383, 1, 0.720311, 0.644502, 1, 0.547022, 475
42, 489, 998, 10344462, 16, 401, 343, 141, 80, 257, 1, 0.634868, 0.606293, 0.316035, 0.321683, 475
141, 642, 998, 10344585, 17, 80, 36, 148, 437, 383, 1, 0.791041, 0.6853, 0.429655, 0.42913, 475
80, 684, 998, 10344585, 17, 36, 383, 148, 285, 437, 1, 0.683751, 0.722147, 0.546414, 0.537068, 475
36, 718, 1001, 10344585, 17, 97, 437, 383, 285, 148, 0.966283, 1, 1, 1, 0.857054, 475
383, 787, 1001, 10344585, 17, 422, 269, 1, 262, 441, 1, 1, 1, 0.863062, 0.857019, 475
36, 718, 1001, 10344973, 18, 97, 437, 383, 285, 148, 0.966243, 1, 1, 1, 0.857019, 475
148, 753, 1001, 10344973, 18, 97, 199, 437, 383, 285, 0.966243, 0.74881, 1, 1, 1, 475
285, 779, 1001, 10344973, 18, 97, 199, 1, 437, 383, 0.966243, 0.473008, 0.463068, 1, 1, 475
383, 787, 1001, 10344973, 18, 422, 269, 1, 262, 441, 1, 1, 1, 0.862918, 0.856877, 475
437, 787, 1001, 10344973, 18, 475, 97, 1, 415, 199, 1, 0.966243, 0.790604, 0.461676, 0.374678, 475
148, 753, 1001, 10345322, 19, 97, 199, 437, 383, 285, 0.966207, 0.748615, 1, 1, 1, 475
285, 779, 1001, 10345322, 19, 97, 199, 1, 437, 383, 0.966207, 0.472982, 0.463031, 1, 1, 475
383, 787, 1001, 10345322, 19, 422, 269, 1, 262, 441, 1, 1, 1, 0.862788, 0.856749, 475
437, 787, 1001, 10345322, 19, 475, 97, 1, 415, 199, 1, 0.966207, 0.790561, 0.461639, 0.374654, 475
374, 601, 12, 10345524, 8, 91, 12, 384, 156, 289, 1, 0.857534, 0.642039, 0.965214, 0.535149, 475
432, 601, 12, 10345524, 8, 91, 289, 384, 156, 12, 1, 0.749209, 0.69618, 1, 0.721496, 475
105, 674, -1, 10345525, 8, 336, 208, 440, 463, 397, 1, 1, 0.856443, 0.793083, 0.752868, 475
35, 683, 398, 10346909, 12, 407, 287, 81, 140, 125, 0.930646, 0.87059, 1, 0.719437, 0.789213, 475
81, 717, 401, 10346909, 12, 93, 140, 287, 387, 469, 1, 1, 1, 1, 1, 475
328, 787, 401, 10346909, 12, 111, 93, 140, 87, 147, 1, 1, 1, 0.547123, 0.479297, 475
469, 787, 401, 10346909, 12, 87, 411, 111, 385, 93, 0.940688, 0.765957, 1, 1, 1, 475
97, 879, 998, 10349523, 20, 415, 269, 462, 262, 354, 1, 0.90129, 0.751698, 0.643697, 0.644935, 475
1, 922, 1001, 10349523, 20, 475, 462, 441, 415, 342, 1, 1, 1, 1, 1, 475
415, 998, 991, 10349523, 20, 475, 462, 441, 342, 10000000, 1, 1, 1, 1, 0, 475
