source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id
249, 201, 218, 10299999, 1, 13, 23, 159, 27, 132, 0.945949, 0.972282, 0.970314, 0.864596, 1, 252
132, 201, 244, 10300200, 2, 23, 13, 366, 229, 305, 1, 0.756731, 0.646491, 0.566732, 0.549669, 252
23, 201, 284, 10300200, 2, 193, 305, 311, 386, 366, 0.972957, 0.86046, 0.794807, 0.846337, 0.75424, 252
13, 198, 315, 10300200, 2, 205, 299, 363, 311, 65, 1, 1, 1, 1, 0.860406, 252
311, 201, 412, 10300627, 3, 188, 65, 45, 205, 274, 1, 1, 0.863554, 1, 1, 252
363, 201, 412, 10300627, 3, 276, 188, 65, 45, 205, 1, 1, 1, 0.755609, 1, 252
299, 201, 418, 10300627, 3, 188, 113, 65, 45, 205, 1, 0.886243, 1, 0.755609, 1, 252
205, 201, 446, 10300627, 3, 65, 222, 113, 210, 45, 1, 0.754346, 0.794242, 0.303374, 0.539721, 252
65, 201, 485, 10301002, 4, 222, 113, 210, 67, 276, 0.953417, 0.844856, 0.379301, 0.324285, 0.275415, 252
113, 198, 532, 10301003, 4, 67, 210, 276, 222, 107, 0.972856, 0.968766, 1, 1, 0.645163, 252
222, 198, 564, 10301003, 4, 67, 210, 276, 107, 10, 0.972856, 1, 1, 0.75269, 0.55059, 252
113, 198, 532, 10301313, 5, 67, 210, 276, 222, 107, 0.972823, 0.968734, 1, 1, 0.645141, 252
222, 198, 564, 10301313, 5, 67, 210, 276, 107, 10, 0.972823, 1, 1, 0.752665, 0.550566, 252
276, 201, 618, 10301313, 5, 107, 10, 67, 210, 295, 0.967712, 0.955706, 0.972823, 1, 0.413687, 252
276, 201, 618, 10301714, 6, 107, 10, 67, 210, 295, 0.96767, 0.955645, 0.972781, 1, 0.413664, 252
210, 201, 645, 10301714, 6, 107, 324, 67, 10, 295, 0.860151, 1, 1, 0.604533, 0.483982, 252
67, 201, 691, 10301714, 6, 295, 324, 190, 178, 246, 0.965216, 0.823327, 0.702564, 0.688066, 0.54999, 252
10, 198, 712, 10301714, 6, 271, 324, 246, 190, 295, 0.8616, 1, 1, 1, 1, 252
178, 198, 757, 10302141, 7, 136, 271, 3, 324, 246, 0.861052, 0.969256, 0.645915, 1, 1, 252
295, 198, 780, 10302141, 7, 136, 271, 3, 324, 246, 0.968684, 1, 0.753567, 1, 1, 252
324, 201, 812, 10302141, 7, 3, 136, 271, 10000000, 10000000, 0.968872, 1, 1, 0, 0, 252
190, 201, 845, 10302142, 7, 271, 3, 136, 324, 246, 1, 0.753567, 0.861052, 1, 1, 252
271, 220, 798, 10302568, 8, 352, 3, 227, 95, 136, 0.913504, 0.968827, 0.6894, 0.725997, 1, 252
324, 201, 812, 10302568, 8, 3, 136, 271, 10000000, 10000000, 0.968827, 1, 1, 0, 0, 252
246, 201, 819, 10302569, 8, 136, 271, 3, 10000000, 10000000, 1, 1, 0.753532, 0, 0, 252
136, 247, 798, 10306769, 9, 227, 304, 215, 95, 3, 0.702098, 0.685446, 0.685724, 0.756045, 0.968389, 252
3, 275, 798, 10306769, 9, 352, 304, 227, 215, 95, 0.755514, 0.725766, 0.726351, 0.754927, 0.846566, 252
95, 318, 801, 10306769, 9, 82, 181, 292, 352, 304, 1, 1, 1, 1, 1, 252
95, 318, 801, 10310969, 10, 82, 181, 292, 352, 304, 1, 1, 1, 1, 1, 252
215, 354, 801, 10310969, 10, 82, 181, 292, 177, 304, 0.9668, 1, 1, 1, 1, 252
227, 381, 801, 10310969, 10, 387, 309, 82, 181, 141, 1, 0.873818, 1, 1, 0.703767, 252
304, 387, 801, 10310969, 10, 33, 82, 181, 292, 177, 0.934281, 1, 1, 1, 1, 252
352, 387, 801, 10310969, 10, 33, 360, 141, 82, 181, 1, 0.880958, 0.872264, 1, 1, 252
181, 444, 798, 10311279, 11, 240, 387, 358, 257, 33, 1, 0.825522, 0.755393, 0.751832, 0.860666, 252
82, 484, 798, 10311279, 11, 317, 358, 384, 33, 240, 0.950892, 0.823147, 0.754055, 0.954317, 0.687765, 252
33, 520, 801, 10311279, 11, 6, 194, 240, 337, 309, 1, 1, 1, 0.969524, 0.970906, 252
141, 551, 801, 10311280, 11, 6, 194, 240, 337, 393, 1, 1, 1, 0.969524, 1, 252
337, 612, 798, 10311616, 12, 6, 194, 301, 240, 223, 1, 1, 0.41102, 1, 0.318741, 252
240, 618, 798, 10311616, 12, 223, 6, 194, 211, 301, 1, 1, 1, 0.463965, 0.362097, 252
194, 646, 798, 10311616, 12, 6, 223, 301, 133, 211, 1, 0.362512, 0.362097, 0.317766, 0.231983, 252
6, 685, 798, 10311616, 12, 211, 301, 223, 248, 133, 0.909108, 0.945472, 0.550728, 0.537168, 0.189286, 252
223, 822, 798, 10312017, 13, 196, 307, 57, 329, 51, 1, 0.882099, 1, 0.687231, 0.754462, 252
211, 849, 798, 10312018, 13, 252, 57, 329, 196, 355, 0.75285, 1, 0.646473, 0.647649, 0.603947, 252
57, 889, 798, 10312419, 14, 355, 307, 329, 196, 252, 1, 1, 0.861927, 0.755558, 0.537727, 252
196, 956, 801, 10312419, 14, 329, 252, 355, 307, 226, 1, 1, 1, 1, 1, 252
329, 987, 801, 10312419, 14, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0, 252
355, 1001, 812, 10312419, 14, 329, 252, 307, 10000000, 10000000, 1, 1, 1, 0, 0, 252
196, 956, 801, 10316619, 15, 329, 252, 355, 307, 226, 1, 1, 1, 1, 1, 252
329, 987, 801, 10316619, 15, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0, 252
307, 1001, 812, 10316619, 15, 252, 329, 355, 10000000, 10000000, 1, 0.861537, 1, 0, 0, 252
355, 1001, 812, 10316619, 15, 329, 252, 307, 10000000, 10000000, 1, 1, 1, 0, 0, 252
307, 1001, 812, 10316929, 16, 252, 329, 355, 10000000, 10000000, 1, 0.861508, 1, 0, 0, 252
329, 987, 801, 10316929, 16, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0, 252
355, 1001, 812, 10325129, 17, 329, 252, 307, 10000000, 10000000, 1, 1, 1, 0, 0, 252
329, 987, 801, 10325129, 17, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0, 252
307, 1001, 812, 10333329, 18, 252, 329, 355, 10000000, 10000000, 1, 0.85999, 1, 0, 0, 252
329, 987, 801, 10333329, 18, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0, 252
