source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5,pri_recover
1, 81, 1, 212, 10300200, 2, 1, 346, 11, 360, 598, 787, 32, 346, 150, 270, 343, 0
1, 212, 1, 247, 10304761, 5, 2, 176, 346, 360, 598, 787, 32, 56, 64, 282, 176, 0
1, 212, 1, 282, 10304761, 1, 2, 32, 346, 360, 598, 787, 32, 56, 64, 282, 176, 0
1, 212, -1, 319, 10304761, 3, 2, 64, 346, 360, 598, 787, 32, 56, 64, 282, 176, 0
1, 282, -1, 319, 10305322, 4, 3, 64, 32, 360, 598, 787, 348, 282, 174, 64, 43, 0
1, 282, -1, 355, 10305322, 3, 3, 174, 32, 360, 598, 787, 348, 282, 174, 64, 43, 0
1, 282, -1, 381, 10305322, 2, 3, 282, 32, 360, 598, 787, 348, 282, 174, 64, 43, 0
1, 282, -1, 387, 10305323, 1, 3, 348, 32, 360, 598, 787, 348, 282, 174, 64, 43, 0
-1, 387, 31, 398, 10305884, 5, 4, 221, 348, 360, 598, 787, 110, 43, 390, 191, 221, 0
-1, 387, 1, 446, 10305884, 4, 4, 191, 348, 360, 598, 787, 110, 43, 390, 191, 221, 0
-1, 387, 61, 398, 10305884, 1, 4, 110, 348, 360, 598, 787, 110, 43, 390, 191, 221, 0
-1, 387, 1, 474, 10305884, 2, 4, 43, 348, 360, 598, 787, 110, 43, 390, 191, 221, 0
61, 398, 121, 401, 10306445, 5, 5, 83, 110, 360, 598, 787, 311, 274, 262, 363, 83, 0
61, 398, 179, 401, 10306445, 3, 5, 262, 110, 360, 598, 787, 311, 274, 262, 363, 83, 0
61, 398, 219, 398, 10306445, 2, 5, 274, 110, 360, 598, 787, 311, 274, 262, 363, 83, 0
1, 474, -1, 556, 10310445, 5, 5, 201, 43, 360, 598, 787, 163, 370, 267, 390, 201, 0
1, 474, -1, 587, 10310445, 2, 5, 370, 43, 360, 598, 787, 163, 370, 267, 390, 201, 0
1, 474, -1, 587, 10310445, 4, 5, 390, 43, 360, 598, 787, 163, 370, 267, 390, 201, 0
1, 474, 1, 619, 10310445, 3, 5, 267, 43, 360, 598, 787, 163, 370, 267, 390, 201, 0
1, 474, 1, 645, 10310445, 1, 5, 163, 43, 360, 598, 787, 163, 370, 267, 390, 201, 0
219, 398, 248, 398, 10311006, 4, 6, 188, 274, 360, 598, 787, 45, 65, 395, 188, 205, 0
219, 398, 283, 398, 10311006, 1, 6, 45, 274, 360, 598, 787, 45, 65, 395, 188, 205, 0
1, 645, 1, 683, 10311007, 4, 6, 28, 163, 360, 598, 787, 242, 275, 34, 28, 134, 0
1, 645, -1, 780, 10311007, 1, 6, 242, 163, 360, 598, 787, 242, 275, 34, 28, 134, 0
283, 398, 379, 401, 10311568, 5, 7, 278, 45, 360, 598, 787, 300, 372, 339, 279, 278, 0
283, 398, 401, 415, 10311568, 1, 7, 300, 45, 360, 598, 787, 300, 372, 339, 279, 278, 0
283, 398, 412, 398, 10311568, 3, 7, 339, 45, 360, 598, 787, 300, 372, 339, 279, 278, 0
283, 398, 412, 398, 10311568, 2, 7, 372, 45, 360, 598, 787, 300, 372, 339, 279, 278, 0
