source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5
801, 647, 787, 601, 10300200, 5, 1, 273, 125, 98, 201, 73, 87, 137, 140, 228, 273
801, 647, 781, 601, 10300200, 4, 1, 228, 125, 98, 201, 73, 87, 137, 140, 228, 273
801, 647, 754, 601, 10300200, 2, 1, 137, 125, 98, 201, 73, 87, 137, 140, 228, 273
801, 647, 798, 553, 10300200, 3, 1, 140, 125, 98, 201, 73, 87, 137, 140, 228, 273
801, 647, 798, 518, 10300200, 1, 1, 87, 125, 98, 201, 73, 87, 137, 140, 228, 273
798, 518, 787, 401, 10300824, 1, 2, 260, 87, 98, 201, 73, 260, 40, 211, 118, 16
787, 401, 758, 401, 10301448, 3, 3, 118, 260, 98, 201, 73, 114, 81, 118, 40, 35
787, 401, 718, 401, 10301449, 2, 3, 81, 260, 98, 201, 73, 114, 81, 118, 40, 35
787, 401, 798, 323, 10301449, 4, 3, 40, 260, 98, 201, 73, 114, 81, 118, 40, 35
787, 401, 644, 398, 10301449, 1, 3, 114, 260, 98, 201, 73, 114, 81, 118, 40, 35
644, 398, 555, 401, 10302073, 2, 4, 138, 114, 98, 201, 73, 53, 138, 187, 47, 24
644, 398, 517, 401, 10302073, 1, 4, 53, 114, 98, 201, 73, 53, 138, 187, 47, 24
517, 401, 486, 398, 10302697, 2, 5, 24, 53, 98, 201, 73, 160, 24, 162, 18, 10000000
517, 401, 444, 398, 10302697, 1, 5, 160, 53, 98, 201, 73, 160, 24, 162, 18, 10000000
517, 401, 354, 401, 10302698, 3, 5, 162, 53, 98, 201, 73, 160, 24, 162, 18, 10000000
444, 398, 398, 387, 10303322, 4, 6, 256, 160, 98, 201, 73, 18, 45, 162, 256, 201
444, 398, 354, 401, 10303322, 3, 6, 162, 160, 98, 201, 73, 18, 45, 162, 256, 201
444, 398, 312, 401, 10303322, 1, 6, 18, 160, 98, 201, 73, 18, 45, 162, 256, 201
312, 401, 282, 398, 10303946, 3, 7, 45, 18, 98, 201, 73, 251, 172, 45, 239, 83
312, 401, 247, 398, 10303946, 2, 7, 172, 18, 98, 201, 73, 251, 172, 45, 239, 83
312, 401, 219, 398, 10303946, 1, 7, 251, 18, 98, 201, 73, 251, 172, 45, 239, 83
312, 401, 179, 401, 10303946, 4, 7, 239, 18, 98, 201, 73, 251, 172, 45, 239, 83
219, 398, 198, 387, 10304570, 4, 8, 259, 251, 98, 201, 73, 174, 206, 13, 259, 180
219, 398, 198, 379, 10304570, 2, 8, 206, 251, 98, 201, 73, 174, 206, 13, 259, 180
754, 601, 713, 601, 10304824, 1, 2, 90, 137, 98, 201, 73, 90, 84, 122, 250, 87
754, 601, 685, 598, 10304824, 2, 2, 84, 137, 98, 201, 73, 90, 84, 122, 250, 87
754, 601, 642, 598, 10304824, 3, 2, 122, 137, 98, 201, 73, 90, 84, 122, 250, 87
