source_x,source_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,source_id,destination_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5
45, 198, 82, 198, 10300200, 5, 1, 56, 197, 4, 601, 686, 267, 215, 17, 123, 56
45, 198, 112, 201, 10300200, 3, 1, 17, 197, 4, 601, 686, 267, 215, 17, 123, 56
45, 198, 159, 201, 10300200, 4, 1, 123, 197, 4, 601, 686, 267, 215, 17, 123, 56
45, 198, 181, 201, 10300200, 2, 1, 215, 197, 4, 601, 686, 267, 215, 17, 123, 56
181, 201, 201, 218, 10304603, 5, 2, 226, 215, 4, 601, 686, 23, 27, 153, 126, 226
181, 201, 201, 245, 10304603, 4, 2, 126, 215, 4, 601, 686, 23, 27, 153, 126, 226
181, 201, 241, 198, 10304603, 3, 2, 153, 215, 4, 601, 686, 23, 27, 153, 126, 226
181, 201, 201, 285, 10304603, 1, 2, 23, 215, 4, 601, 686, 23, 27, 153, 126, 226
181, 201, 278, 198, 10304603, 2, 2, 27, 215, 4, 601, 686, 23, 27, 153, 126, 226
201, 285, 198, 315, 10305006, 3, 3, 13, 23, 4, 601, 686, 174, 265, 13, 186, 259
201, 285, 198, 351, 10305006, 1, 3, 174, 23, 4, 601, 686, 174, 265, 13, 186, 259
201, 285, 201, 412, 10305007, 2, 3, 265, 23, 4, 601, 686, 174, 265, 13, 186, 259
201, 285, 201, 446, 10305007, 4, 3, 186, 23, 4, 601, 686, 174, 265, 13, 186, 259
198, 351, 201, 412, 10305410, 4, 4, 265, 174, 4, 601, 686, 65, 186, 254, 265, 251
198, 351, 201, 418, 10305410, 3, 4, 254, 174, 4, 601, 686, 65, 186, 254, 265, 251
198, 351, 201, 446, 10305410, 2, 4, 186, 174, 4, 601, 686, 65, 186, 254, 265, 251
198, 351, 201, 486, 10305410, 1, 4, 65, 174, 4, 601, 686, 65, 186, 254, 265, 251
201, 486, 201, 690, 10305814, 2, 5, 67, 65, 4, 601, 686, 191, 67, 10000000, 10000000, 10000000
278, 198, 323, 201, 10309006, 4, 3, 71, 27, 4, 601, 686, 264, 178, 218, 71, 292
278, 198, 356, 201, 10309007, 2, 3, 178, 27, 4, 601, 686, 264, 178, 218, 71, 292
278, 198, 387, 201, 10309007, 1, 3, 264, 27, 4, 601, 686, 264, 178, 218, 71, 292
278, 198, 412, 198, 10309007, 5, 3, 292, 27, 4, 601, 686, 264, 178, 218, 71, 292
387, 201, 448, 198, 10309410, 4, 4, 112, 264, 4, 601, 686, 111, 41, 88, 112, 201
387, 201, 401, 287, 10309410, 2, 4, 41, 264, 4, 601, 686, 111, 41, 88, 112, 201
387, 201, 495, 198, 10309410, 3, 4, 88, 264, 4, 601, 686, 111, 41, 88, 112, 201
401, 287, 398, 347, 10313813, 3, 5, 111, 41, 4, 601, 686, 255, 256, 111, 201, 198
401, 287, 398, 375, 10313813, 4, 5, 201, 41, 4, 601, 686, 255, 256, 111, 201, 198
401, 287, 398, 387, 10313813, 2, 5, 256, 41, 4, 601, 686, 255, 256, 111, 201, 198
495, 198, 513, 201, 10317813, 5, 5, 49, 88, 4, 601, 686, 116, 216, 102, 266, 49
495, 198, 553, 201, 10317813, 1, 5, 116, 88, 4, 601, 686, 116, 216, 102, 266, 49
495, 198, 587, 201, 10317813, 4, 5, 266, 88, 4, 601, 686, 116, 216, 102, 266, 49
495, 198, 677, 198, 10317814, 3, 5, 102, 88, 4, 601, 686, 116, 216, 102, 266, 49
553, 201, 581, 201, 10318216, 3, 6, 216, 116, 4, 601, 686, 187, 266, 216, 47, 10000000
553, 201, 587, 201, 10318216, 2, 6, 266, 116, 4, 601, 686, 187, 266, 216, 47, 10000000
398, 387, 401, 416, 10318216, 5, 6, 255, 256, 4, 601, 686, 104, 24, 198, 160, 255
398, 387, 401, 431, 10318216, 3, 6, 198, 256, 4, 601, 686, 104, 24, 198, 160, 255
398, 387, 444, 398, 10318216, 4, 6, 160, 256, 4, 601, 686, 104, 24, 198, 160, 255
587, 201, 598, 316, 10322620, 2, 7, 47, 266, 4, 601, 686, 187, 47, 10000000, 10000000, 10000000
587, 201, 598, 358, 10322620, 1, 7, 187, 266, 4, 601, 686, 187, 47, 10000000, 10000000, 10000000
598, 358, 601, 487, 10323023, 1, 8, 21, 187, 4, 601, 686, 21, 85, 138, 114, 53
598, 358, 598, 515, 10323023, 2, 8, 85, 187, 4, 601, 686, 21, 85, 138, 114, 53
601, 487, 598, 515, 10323426, 3, 9, 85, 21, 4, 601, 686, 220, 124, 85, 287, 10000000
601, 487, 598, 552, 10323426, 2, 9, 124, 21, 4, 601, 686, 220, 124, 85, 287, 10000000
601, 487, 598, 580, 10323427, 1, 9, 220, 21, 4, 601, 686, 220, 124, 85, 287, 10000000
601, 487, 598, 587, 10323427, 4, 9, 287, 21, 4, 601, 686, 220, 124, 85, 287, 10000000
598, 580, 620, 598, 10323830, 3, 10, 250, 220, 4, 601, 686, 4, 19, 250, 167, 122
598, 580, 601, 690, 10323830, 4, 10, 4, 220, 4, 601, 686, 4, 19, 250, 167, 122
598, 711, 601, 690, 10328233, 4, 11, 4, 19, 4, 601, 686, 4, 10000000, 10000000, 10000000, 10000000
-1, 102, -1, 138, 11300200, 4, 1, 159, 29, 234, 580, 801, 32, 170, 207, 159, 197
-1, 138, 1, 297, 11312603, 1, 2, 32, 159, 234, 580, 801, 32, 170, 64, 207, 197
-1, 138, -1, 303, 11312603, 3, 2, 64, 159, 234, 580, 801, 32, 170, 64, 207, 197
1, 297, -1, 303, 11313006, 2, 3, 64, 32, 234, 580, 801, 168, 64, 43, 10000000, 10000000
1, 297, -1, 347, 11313006, 1, 3, 168, 32, 234, 580, 801, 168, 64, 43, 10000000, 10000000
-1, 347, -1, 543, 11313410, 5, 4, 182, 168, 234, 580, 801, 43, 50, 110, 236, 182
-1, 543, 1, 624, 11329813, 5, 5, 244, 182, 234, 580, 801, 128, 28, 157, 236, 244
-1, 543, 1, 662, 11329813, 3, 5, 157, 182, 234, 580, 801, 128, 28, 157, 236, 244
1, 662, 1, 697, 11338216, 3, 6, 28, 157, 234, 580, 801, 34, 195, 28, 2, 128
1, 662, -1, 703, 11338217, 4, 6, 2, 157, 234, 580, 801, 34, 195, 28, 2, 128
1, 697, -1, 745, 11346620, 2, 7, 195, 28, 234, 580, 801, 252, 195, 136, 128, 219
1, 697, -1, 774, 11346620, 5, 7, 219, 28, 234, 580, 801, 252, 195, 136, 128, 219
1, 697, 1, 827, 11346620, 1, 7, 252, 28, 234, 580, 801, 252, 195, 136, 128, 219
1, 697, 1, 863, 11346620, 3, 7, 136, 28, 234, 580, 801, 252, 195, 136, 128, 219
1, 827, 12, 798, 11347023, 5, 8, 289, 252, 234, 580, 801, 77, 189, 210, 299, 289
1, 827, 12, 798, 11347023, 4, 8, 299, 252, 234, 580, 801, 77, 189, 210, 299, 289
