source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id ,send_log
37, 798, 720, 10299999, 1, 261, 377, 318, 131, 146, 0.968068, 0.794, 0.646132, 0.724073, 0.548227, 150, 0, 1, 1, 0, 0, 1
131, 801, 640, 10300200, 2, 87, 146, 143, 90, 280, 1, 1, 1, 0.863794, 1, 150, 0, 0, 0, 0, 0, 0
261, 801, 621, 10300200, 2, 90, 87, 306, 146, 143, 1, 1, 0.777766, 1, 1, 150, 0, 0, 1, 0, 0, 1
318, 787, 601, 10300200, 2, 90, 84, 87, 146, 143, 1, 0.915904, 1, 1, 1, 150, 0, 0, 0, 0, 0, 0
377, 787, 601, 10300200, 2, 84, 90, 87, 146, 143, 0.96666, 1, 1, 1, 1, 150, 0, 0, 0, 0, 0, 0
143, 754, 601, 10300587, 3, 90, 84, 128, 87, 173, 1, 0.688167, 0.605457, 0.646264, 0.159181, 150, 0, 0, 0, 0, 1, 0
146, 798, 553, 10300587, 3, 173, 87, 367, 306, 111, 0.189993, 1, 0.611112, 0.603903, 0.603427, 150, 1, 0, 1, 1, 0, 0
87, 798, 519, 10300587, 3, 398, 306, 111, 234, 187, 0.799075, 0.645392, 0.753324, 0.53989, 0.362755, 150, 1, 1, 0, 1, 0, 1
111, 801, 467, 10304974, 4, 40, 124, 234, 187, 398, 1, 0.972371, 1, 0.968505, 1, 150, 0, 0, 0, 0, 1, 0
306, 787, 401, 10304975, 4, 120, 81, 40, 124, 187, 1, 1, 0.97138, 1, 1, 150, 0, 0, 0, 0, 0, 0
398, 787, 401, 10304975, 4, 81, 40, 120, 124, 35, 1, 0.97138, 0.686987, 1, 0.64704, 150, 0, 0, 0, 0, 0, 1
187, 798, 359, 10304975, 4, 319, 232, 345, 272, 350, 0.411422, 0.439234, 0.614452, 0.443376, 0.24132, 150, 1, 1, 1, 1, 1, 0
124, 758, 401, 10305362, 5, 232, 120, 81, 144, 35, 0.189964, 0.96173, 1, 0.431877, 0.539177, 150, 1, 0, 0, 0, 0, 0
81, 718, 401, 10305362, 5, 120, 144, 35, 10000000, 10000000, 0.752966, 0.539846, 0.647013, 0, 0, 150, 0, 0, 0, 1, 1, 1
35, 683, 398, 10305362, 5, 53, 144, 347, 286, 290, 0.967725, 0.971723, 0.972288, 0.860607, 0.860569, 150, 0, 0, 1, 1, 1, 0
120, 642, 398, 10305362, 5, 53, 166, 144, 290, 347, 1, 0.881422, 0.971723, 0.96814, 1, 150, 0, 0, 0, 1, 1, 0
35, 683, 398, 10305749, 6, 53, 144, 347, 286, 290, 0.967685, 0.971683, 0.972248, 0.860571, 0.860533, 150, 0, 0, 1, 1, 1, 0
120, 642, 398, 10305749, 6, 53, 166, 144, 290, 347, 1, 0.881272, 0.971683, 0.9681, 1, 150, 0, 0, 0, 1, 1, 1
144, 554, 401, 10305749, 6, 279, 285, 183, 24, 335, 0.961565, 0.159001, 0.120802, 0.957323, 0.411811, 150, 0, 1, 1, 0, 1, 0
347, 601, 412, 10306136, 7, 53, 47, 166, 206, 144, 1, 1, 0.794672, 1, 0.971642, 150, 0, 0, 0, 0, 0, 0
