source_id,send_x,send_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,send_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5,pri_recover
170, 1, 248, 1, 281, 10300200, 2, 1, 32, 170, 700, 750, 168, 32, 64, 56, 10000000, 0
170, 1, 248, -1, 317, 10300200, 3, 1, 64, 170, 700, 750, 168, 32, 64, 56, 10000000, 0
170, 1, 248, -1, 358, 10300200, 1, 1, 168, 170, 700, 750, 168, 32, 64, 56, 10000000, 0
170, -1, 358, 1, 476, 10300602, 2, 1, 43, 168, 700, 750, 245, 43, 110, 50, 10000000, 0
170, 1, 476, -1, 520, 10305004, 4, 1, 50, 43, 700, 750, 283, 244, 157, 50, 245, 0
170, 1, 476, -1, 579, 10305005, 5, 1, 245, 43, 700, 750, 283, 244, 157, 50, 245, 0
170, 1, 476, 1, 612, 10305005, 1, 1, 283, 43, 700, 750, 283, 244, 157, 50, 245, 0
170, 1, 476, 1, 618, 10305005, 2, 1, 244, 43, 700, 750, 283, 244, 157, 50, 245, 0
170, 1, 612, 19, 598, 10305407, 3, 1, 236, 283, 700, 750, 128, 34, 236, 28, 2, 0
170, 1, 612, 44, 598, 10305407, 1, 1, 128, 283, 700, 750, 128, 34, 236, 28, 2, 0
170, 1, 612, 1, 682, 10305407, 4, 1, 28, 283, 700, 750, 128, 34, 236, 28, 2, 0
170, 1, 612, -1, 718, 10305407, 5, 1, 2, 283, 700, 750, 128, 34, 236, 28, 2, 0
170, 44, 598, 79, 598, 10305809, 1, 1, 34, 128, 700, 750, 34, 103, 67, 107, 10000000, 0
170, 44, 598, 112, 601, 10305809, 2, 1, 103, 128, 700, 750, 34, 103, 67, 107, 10000000, 0
170, 79, 598, 112, 601, 10306211, 1, 1, 103, 34, 700, 750, 103, 107, 67, 10000000, 10000000, 0
164, 261, -1, 293, -1, 11300200, 4, 1, 7, 164, 700, 750, 275, 152, 231, 7, 143, 0
164, 261, -1, 342, 1, 11300200, 5, 1, 143, 164, 700, 750, 275, 152, 231, 7, 143, 0
164, 261, -1, 401, 12, 11300200, 1, 1, 275, 164, 700, 750, 275, 152, 231, 7, 143, 0
164, 401, 12, 401, 53, 11300602, 3, 1, 152, 275, 700, 750, 48, 100, 152, 280, 237, 0
164, 401, 12, 401, 92, 11300602, 1, 1, 48, 275, 700, 750, 48, 100, 152, 280, 237, 0
164, 401, 12, 398, 100, 11300602, 2, 1, 100, 275, 700, 750, 48, 100, 152, 280, 237, 0
