source_id,send_x,send_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,send_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5,pri_recover
29, -1, 115, -1, 151, 10300200, 4, 1, 159, 29, 700, 750, 32, 170, 207, 159, 64, 0
29, -1, 115, 1, 248, 10300200, 2, 1, 170, 29, 700, 750, 32, 170, 207, 159, 64, 0
29, 1, 248, 1, 281, 10304600, 2, 1, 32, 170, 700, 750, 168, 32, 64, 56, 10000000, 0
29, 1, 248, -1, 317, 10304600, 3, 1, 64, 170, 700, 750, 168, 32, 64, 56, 10000000, 0
29, 1, 248, -1, 358, 10304600, 1, 1, 168, 170, 700, 750, 168, 32, 64, 56, 10000000, 0
29, -1, 358, 1, 476, 10305001, 2, 1, 43, 168, 700, 750, 245, 43, 110, 50, 10000000, 0
29, 1, 476, -1, 520, 10309401, 4, 1, 50, 43, 700, 750, 283, 244, 157, 50, 245, 0
29, 1, 476, -1, 579, 10309401, 5, 1, 245, 43, 700, 750, 283, 244, 157, 50, 245, 0
29, 1, 476, 1, 612, 10309401, 1, 1, 283, 43, 700, 750, 283, 244, 157, 50, 245, 0
29, 1, 476, 1, 618, 10309401, 2, 1, 244, 43, 700, 750, 283, 244, 157, 50, 245, 0
29, 1, 476, 1, 648, 10309401, 3, 1, 157, 43, 700, 750, 283, 244, 157, 50, 245, 0
29, 1, 612, 19, 598, 10309801, 3, 1, 236, 283, 700, 750, 128, 34, 236, 28, 2, 0
29, 1, 612, 44, 598, 10309801, 1, 1, 128, 283, 700, 750, 128, 34, 236, 28, 2, 0
29, 1, 612, 1, 682, 10309801, 4, 1, 28, 283, 700, 750, 128, 34, 236, 28, 2, 0
29, 1, 612, -1, 718, 10309802, 5, 1, 2, 283, 700, 750, 128, 34, 236, 28, 2, 0
29, 44, 598, 79, 598, 10310201, 1, 1, 34, 128, 700, 750, 34, 103, 67, 107, 10000000, 0
29, 44, 598, 112, 601, 10310202, 2, 1, 103, 128, 700, 750, 34, 103, 67, 107, 10000000, 0
29, 79, 598, 112, 601, 10310602, 1, 1, 103, 34, 700, 750, 103, 107, 67, 10000000, 10000000, 0
29, 112, 601, 271, 598, 10311002, 1, 1, 107, 103, 700, 750, 107, 191, 67, 55, 10, 0
29, 271, 598, 315, 601, 10311402, 1, 1, 20, 107, 700, 750, 20, 96, 148, 156, 79, 0
29, 271, 598, 447, 598, 10311403, 4, 1, 156, 107, 700, 750, 20, 96, 148, 156, 79, 0
