source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id ,send_log
11, 1, 81, 10299999, 1, 29, 10000000, 10000000, 10000000, 10000000, 0.968994, 0, 0, 0, 0, 51, 0, 1, 1, 1, 1, 1
29, -1, 116, 10300200, 2, 32, 166, 160, 56, 64, 1, 0.863562, 0.645428, 0.538362, 0.137264, 51, 0, 1, 1, 0, 1, 1
32, 1, 280, 10300819, 3, 64, 56, 10000000, 10000000, 10000000, 0.843339, 0.538327, 0, 0, 0, 51, 0, 0, 1, 1, 1, 1
64, -1, 318, 10301438, 4, 43, 50, 145, 10000000, 10000000, 0.9709, 0.468814, 0.24125, 0, 0, 51, 0, 0, 1, 1, 1, 1
50, -1, 520, 10302058, 5, 28, 145, 121, 34, 192, 0.861656, 1, 0.645519, 0.539892, 0.120667, 51, 0, 0, 1, 0, 1, 1
145, -1, 556, 10306677, 6, 178, 158, 129, 152, 34, 0.378052, 0.137553, 0.18992, 0.121083, 0.755472, 51, 1, 1, 1, 1, 0, 1
38, 92, 1, 11299999, 1, 7, 171, 110, 98, 62, 0.968202, 0.96839, 0.861352, 0.752845, 0.189454, 37, 0, 1, 0, 0, 0, 0
7, 290, -1, 11300200, 2, 62, 98, 5, 10000000, 10000000, 0.847255, 0.537735, 0, 0, 0, 37, 0, 0, 0, 1, 1, 1
62, 307, 1, 11300819, 3, 61, 48, 5, 100, 125, 1, 0.860853, 0.756703, 0.107859, 0.107812, 37, 0, 0, 0, 1, 1, 1
5, 501, -1, 11301439, 4, 91, 185, 144, 48, 61, 0.215684, 1, 1, 0.645597, 1, 37, 1, 0, 0, 0, 0, 1
61, 502, 1, 11310058, 5, 185, 91, 144, 161, 112, 1, 0.646452, 1, 0.107758, 0.159174, 37, 0, 0, 0, 1, 1, 0
144, 551, 1, 11310058, 5, 161, 91, 151, 185, 46, 0.317379, 0.861936, 0.699444, 1, 0.465409, 37, 1, 0, 0, 0, 0, 0
