source_id,send_x,send_y,recv_x,recv_y,time,recv_priority,hopcount,recv_id,send_id,destination_x,destination_y,pri_1,pri_2,pri_3,pri_4,pri_5
165, -1, 151, 1, 212, 10300200, 5, 1, 346, 165, 700, 750, 32, 176, 284, 379, 346
165, -1, 151, 1, 212, 10300200, 4, 1, 379, 165, 700, 750, 32, 176, 284, 379, 346
165, -1, 151, 1, 219, 10300200, 3, 1, 284, 165, 700, 750, 32, 176, 284, 379, 346
165, -1, 151, 1, 282, 10300200, 1, 1, 32, 165, 700, 750, 32, 176, 284, 379, 346
165, 1, 282, -1, 319, 10300793, 3, 1, 64, 32, 700, 750, 282, 348, 64, 191, 174
165, 1, 282, -1, 355, 10300793, 5, 1, 174, 32, 700, 750, 282, 348, 64, 191, 174
165, 1, 282, -1, 381, 10300793, 1, 1, 282, 32, 700, 750, 282, 348, 64, 191, 174
165, 1, 282, -1, 387, 10300793, 2, 1, 348, 32, 700, 750, 282, 348, 64, 191, 174
165, -1, 381, 31, 398, 10301386, 2, 1, 221, 282, 700, 750, 50, 221, 110, 43, 191
165, -1, 381, 1, 446, 10301386, 5, 1, 191, 282, 700, 750, 50, 221, 110, 43, 191
165, -1, 381, 1, 474, 10301387, 4, 1, 43, 282, 700, 750, 50, 221, 110, 43, 191
165, -1, 381, -1, 520, 10301387, 1, 1, 50, 282, 700, 750, 50, 221, 110, 43, 191
165, -1, 520, 1, 612, 10301980, 5, 1, 328, 50, 700, 750, 28, 267, 163, 374, 328
165, -1, 520, 1, 612, 10301980, 4, 1, 374, 50, 700, 750, 28, 267, 163, 374, 328
165, -1, 520, 1, 619, 10301980, 2, 1, 267, 50, 700, 750, 28, 267, 163, 374, 328
165, -1, 520, 1, 645, 10301980, 3, 1, 163, 50, 700, 750, 28, 267, 163, 374, 328
165, 31, 398, 61, 398, 10305979, 3, 1, 110, 221, 700, 750, 363, 311, 110, 83, 274
165, 31, 398, 121, 401, 10305980, 4, 1, 83, 221, 700, 750, 363, 311, 110, 83, 274
165, 31, 398, 201, 412, 10305980, 1, 1, 363, 221, 700, 750, 363, 311, 110, 83, 274
165, 31, 398, 219, 398, 10305980, 5, 1, 274, 221, 700, 750, 363, 311, 110, 83, 274
165, 201, 412, 201, 446, 10306573, 5, 1, 205, 363, 700, 750, 276, 65, 188, 45, 205
165, 201, 412, 248, 398, 10306573, 3, 1, 188, 363, 700, 750, 276, 65, 188, 45, 205
165, 1, 619, 1, 645, 10306573, 5, 1, 163, 267, 700, 750, 134, 34, 259, 28, 163
165, 1, 619, 19, 598, 10306573, 3, 1, 259, 267, 700, 750, 134, 34, 259, 28, 163
165, 201, 412, 201, 486, 10306573, 2, 1, 65, 363, 700, 750, 276, 65, 188, 45, 205
165, 1, 619, 1, 683, 10306573, 4, 1, 28, 267, 700, 750, 134, 34, 259, 28, 163
165, 1, 645, 1, 683, 10310573, 4, 1, 28, 163, 700, 750, 134, 34, 259, 28, 10000000
165, 201, 486, 198, 532, 10311166, 2, 1, 113, 65, 700, 750, 222, 113, 210, 67, 276
165, 201, 486, 198, 564, 10311166, 1, 1, 222, 65, 700, 750, 222, 113, 210, 67, 276
165, 201, 486, 201, 618, 10311167, 5, 1, 276, 65, 700, 750, 222, 113, 210, 67, 276
165, 198, 564, 201, 618, 10311760, 3, 1, 276, 222, 700, 750, 67, 210, 276, 107, 10
165, 198, 564, 201, 645, 10311760, 2, 1, 210, 222, 700, 750, 67, 210, 276, 107, 10
165, 198, 564, 201, 691, 10311760, 1, 1, 67, 222, 700, 750, 67, 210, 276, 107, 10
165, 198, 564, 198, 712, 10311760, 5, 1, 10, 222, 700, 750, 67, 210, 276, 107, 10
165, 61, 398, 121, 401, 10314573, 2, 1, 83, 110, 700, 750, 363, 83, 299, 336, 157
165, 61, 398, 156, 401, 10314573, 5, 1, 157, 110, 700, 750, 363, 83, 299, 336, 157
165, 61, 398, 187, 401, 10314573, 4, 1, 336, 110, 700, 750, 363, 83, 299, 336, 157
165, 61, 398, 201, 412, 10314573, 1, 1, 363, 110, 700, 750, 363, 83, 299, 336, 157
165, 201, 412, 201, 446, 10315166, 5, 1, 205, 363, 700, 750, 276, 65, 188, 45, 205
165, 201, 412, 201, 486, 10315166, 2, 1, 65, 363, 700, 750, 276, 65, 188, 45, 205
165, 19, 598, 44, 598, 10315166, 3, 1, 134, 259, 700, 750, 34, 103, 134, 189, 210
165, 19, 598, 79, 598, 10315166, 1, 1, 34, 259, 700, 750, 34, 103, 134, 189, 210
165, 19, 598, 110, 601, 10315166, 2, 1, 103, 259, 700, 750, 34, 103, 134, 189, 210
165, 248, 398, 354, 401, 10315166, 5, 1, 168, 188, 700, 750, 18, 278, 349, 45, 168
165, 248, 398, 379, 401, 10315167, 2, 1, 278, 188, 700, 750, 18, 278, 349, 45, 168
165, 79, 598, 110, 601, 10315759, 2, 1, 103, 34, 700, 750, 107, 103, 189, 210, 276
165, 79, 598, 157, 601, 10315760, 3, 1, 189, 34, 700, 750, 107, 103, 189, 210, 276
165, 201, 486, 198, 532, 10319759, 2, 1, 113, 65, 700, 750, 222, 113, 210, 67, 276
165, 201, 486, 198, 564, 10319759, 1, 1, 222, 65, 700, 750, 222, 113, 210, 67, 276
165, 110, 601, 157, 601, 10319760, 5, 1, 189, 103, 700, 750, 107, 276, 20, 210, 189
165, 379, 401, 401, 416, 10319760, 5, 1, 300, 278, 700, 750, 24, 104, 166, 217, 300
165, 201, 486, 201, 618, 10319760, 5, 1, 276, 65, 700, 750, 222, 113, 210, 67, 276
165, 379, 401, 401, 431, 10319760, 4, 1, 217, 278, 700, 750, 24, 104, 166, 217, 300
165, 201, 486, 201, 645, 10319760, 3, 1, 210, 65, 700, 750, 222, 113, 210, 67, 276
165, 379, 401, 445, 398, 10319760, 3, 1, 166, 278, 700, 750, 24, 104, 166, 217, 300
165, 379, 401, 401, 467, 10319760, 2, 1, 104, 278, 700, 750, 24, 104, 166, 217, 300
165, 379, 401, 485, 398, 10319760, 1, 1, 24, 278, 700, 750, 24, 104, 166, 217, 300
165, 201, 618, 201, 645, 10320353, 3, 1, 210, 276, 700, 750, 107, 67, 210, 10, 10000000
165, 201, 618, 201, 691, 10320353, 2, 1, 67, 276, 700, 750, 107, 67, 210, 10, 10000000
165, 201, 618, 198, 712, 10320353, 4, 1, 10, 276, 700, 750, 107, 67, 210, 10, 10000000
165, 485, 398, 515, 401, 10320353, 3, 1, 53, 24, 700, 750, 120, 144, 53, 286, 347
165, 485, 398, 554, 401, 10320353, 2, 1, 144, 24, 700, 750, 120, 144, 53, 286, 347
165, 485, 398, 601, 412, 10320353, 5, 1, 347, 24, 700, 750, 120, 144, 53, 286, 347
165, 485, 398, 642, 398, 10320353, 1, 1, 120, 24, 700, 750, 120, 144, 53, 286, 347
165, 642, 398, 683, 398, 10320947, 3, 1, 35, 120, 700, 750, 179, 286, 35, 21, 81
165, 642, 398, 601, 419, 10320947, 2, 1, 286, 120, 700, 750, 179, 286, 35, 21, 81
