source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id ,send_log
29, -1, 116, 10299999, 1, 32, 176, 284, 379, 346, 0.971419, 1, 1, 1, 0.968847, 337, 0, 0, 1, 1, 1, 1
346, 1, 212, 10300200, 2, 32, 56, 64, 282, 176, 1, 0.967999, 0.847745, 0.68755, 1, 337, 0, 0, 0, 1, 0, 0
379, 1, 212, 10300200, 2, 32, 56, 348, 174, 176, 1, 0.967999, 0.755301, 0.724552, 1, 337, 0, 0, 1, 0, 0, 0
176, 1, 247, 10300200, 2, 348, 282, 32, 191, 64, 0.911199, 0.41253, 1, 0.611995, 0.702018, 337, 1, 1, 0, 0, 0, 1
32, 1, 282, 10304681, 3, 348, 282, 174, 64, 43, 0.862784, 0.687127, 0.86283, 0.953726, 0.477436, 337, 1, 1, 0, 0, 0, 1
64, -1, 319, 10304681, 3, 43, 191, 348, 50, 282, 1, 1, 1, 0.781249, 1, 337, 0, 0, 1, 0, 1, 0
64, -1, 319, 10313162, 4, 43, 191, 348, 50, 282, 1, 1, 1, 0.776107, 1, 337, 0, 0, 1, 0, 1, 0
174, -1, 355, 10313162, 4, 43, 191, 221, 348, 282, 1, 0.97097, 0.859325, 1, 1, 337, 0, 0, 1, 1, 1, 0
282, -1, 381, 10313162, 4, 50, 43, 191, 370, 221, 1, 1, 0.97097, 0.476678, 0.966741, 337, 0, 0, 0, 1, 0, 0
348, -1, 387, 10313162, 4, 110, 43, 390, 191, 221, 0.970082, 1, 0.785125, 1, 1, 337, 0, 0, 1, 0, 0, 1
221, 31, 398, 10313644, 5, 274, 336, 262, 110, 83, 0.766808, 0.765396, 0.685973, 1, 0.647583, 337, 1, 1, 1, 0, 0, 0
191, 1, 446, 10313644, 5, 370, 201, 50, 43, 374, 0.85986, 0.842306, 0.863434, 1, 0.634333, 337, 1, 0, 0, 0, 1, 0
110, 61, 398, 10313644, 5, 311, 262, 363, 274, 83, 1, 0.862809, 0.724236, 0.697523, 0.863444, 337, 1, 1, 1, 1, 0, 1
43, 1, 474, 10313644, 5, 163, 370, 267, 390, 201, 1, 1, 0.918094, 0.724821, 0.721977, 337, 0, 1, 1, 1, 0, 1
83, 121, 401, 10314125, 6, 188, 299, 274, 363, 45, 1, 1, 1, 1, 0.862299, 337, 0, 1, 1, 1, 0, 0
262, 179, 401, 10314125, 6, 65, 45, 188, 205, 299, 1, 0.970086, 1, 1, 1, 337, 0, 0, 0, 0, 1, 0
311, 201, 412, 10314125, 6, 276, 65, 188, 205, 45, 1, 1, 1, 1, 0.754511, 337, 1, 0, 0, 0, 0, 1
363, 201, 412, 10314125, 6, 274, 299, 222, 65, 188, 1, 1, 0.968468, 1, 1, 337, 1, 1, 0, 0, 0, 0
