source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
60, 198, 105, 10299999, 1, 267, 23, 226, 126, 215, 1, 0.969552, 0.96917, 1, 0.861036, 203, 1, 0, 1, 0, 1, 1
267, 201, 212, 10300200, 2, 259, 254, 27, 174, 23, 0.60475, 0.2751, 0.971198, 0.845592, 0.969531, 203, 1, 1, 0, 0, 0, 1
226, 201, 218, 10300200, 2, 259, 206, 174, 23, 265, 0.7257, 0.60338, 0.825274, 0.969531, 0.361788, 203, 1, 1, 0, 0, 1, 0
126, 201, 244, 10300200, 2, 265, 13, 259, 186, 206, 0.872602, 1, 0.469335, 0.413203, 0.241352, 203, 1, 0, 1, 1, 1, 0
23, 201, 284, 10300627, 3, 259, 265, 174, 13, 254, 1, 0.566531, 1, 0.969317, 0.636381, 203, 1, 1, 0, 0, 0, 0
174, 198, 351, 10300627, 3, 265, 65, 259, 186, 254, 1, 1, 1, 1, 1, 203, 1, 0, 1, 0, 0, 1
259, 198, 387, 10312827, 4, 45, 172, 65, 186, 251, 0.970552, 1, 0.966946, 1, 1, 203, 0, 0, 0, 0, 0, 0
265, 201, 412, 10312828, 4, 45, 172, 65, 186, 251, 0.862713, 1, 1, 1, 1, 203, 0, 0, 0, 0, 0, 1
254, 201, 419, 10312828, 4, 45, 172, 65, 186, 251, 0.862713, 1, 1, 1, 1, 203, 0, 0, 0, 0, 0, 0
186, 201, 446, 10312828, 4, 65, 45, 172, 10000000, 10000000, 1, 0.754874, 0.861288, 0, 0, 203, 0, 0, 0, 1, 1, 0
65, 201, 486, 10312828, 4, 67, 191, 45, 10000000, 10000000, 0.215709, 0.685991, 0.539196, 0, 0, 203, 1, 0, 0, 1, 1, 0
251, 219, 398, 10313268, 5, 45, 172, 162, 65, 186, 1, 1, 0.645383, 0.859466, 0.96724, 203, 0, 0, 0, 0, 0, 0
186, 201, 446, 10313268, 5, 65, 45, 172, 10000000, 10000000, 1, 0.754838, 0.861247, 0, 0, 203, 0, 0, 0, 1, 1, 0
172, 248, 398, 10313268, 5, 18, 45, 162, 255, 24, 0.961694, 1, 0.724307, 0.568667, 0.232187, 203, 0, 0, 0, 1, 0, 1
65, 201, 486, 10313268, 5, 67, 191, 45, 10000000, 10000000, 0.215698, 0.68595, 0.53917, 0, 0, 203, 1, 0, 0, 1, 1, 0
45, 282, 398, 10317468, 6, 160, 162, 255, 18, 198, 1, 0.844597, 0.645553, 0.842505, 0.215202, 203, 0, 0, 1, 0, 1, 0
18, 312, 401, 10317468, 6, 24, 160, 255, 198, 256, 0.966085, 1, 1, 0.968407, 0.968193, 203, 0, 0, 1, 0, 1, 1
162, 354, 401, 10317468, 6, 256, 24, 160, 104, 198, 1, 1, 1, 0.966873, 1, 203, 1, 0, 0, 0, 0, 0
255, 401, 416, 10317739, 7, 24, 79, 148, 104, 160, 0.966056, 0.21465, 0.188648, 1, 0.967523, 203, 0, 1, 1, 0, 0, 0
160, 444, 398, 10317739, 7, 138, 24, 53, 35, 114, 0.908912, 1, 0.755207, 0.438742, 0.322143, 203, 0, 0, 0, 0, 0, 1
24, 486, 398, 10321939, 8, 35, 114, 138, 53, 21, 0.875871, 0.565935, 0.645607, 0.754865, 0.215237, 203, 0, 0, 0, 0, 1, 0
53, 516, 401, 10321940, 8, 35, 81, 114, 21, 138, 1, 0.908668, 1, 0.753329, 1, 203, 0, 0, 0, 0, 0, 0
138, 555, 401, 10321940, 8, 35, 114, 21, 81, 211, 1, 1, 0.860947, 0.412024, 0.322209, 203, 0, 0, 0, 0, 1, 1
114, 644, 398, 10322237, 9, 260, 93, 81, 211, 35, 0.645258, 0.120752, 0.926381, 0.751796, 1, 203, 1, 1, 0, 0, 0, 1
35, 682, 398, 10326437, 10, 260, 81, 93, 133, 118, 0.752462, 1, 0.697102, 0.683075, 0.752325, 203, 1, 0, 0, 0, 0, 0
81, 717, 401, 10326437, 10, 93, 133, 260, 211, 118, 0.965111, 1, 1, 1, 1, 203, 0, 0, 1, 0, 0, 0
211, 779, 401, 10326437, 10, 260, 93, 133, 76, 87, 1, 1, 1, 0.54614, 0.429579, 203, 1, 0, 0, 0, 0, 0
260, 787, 401, 10326437, 10, 76, 93, 133, 87, 140, 1, 1, 1, 0.644369, 0.361183, 203, 0, 0, 0, 0, 0, 1
133, 841, 398, 10326813, 11, 93, 76, 10000000, 10000000, 10000000, 1, 0.645349, 0, 0, 0, 203, 0, 0, 1, 1, 1, 0
93, 883, 398, 10326813, 11, 76, 222, 121, 10000000, 10000000, 0.951419, 0.429089, 0.323329, 0, 0, 203, 0, 1, 1, 1, 1, 0
87, 798, 517, 10326813, 11, 125, 238, 94, 273, 228, 0.969985, 0.968328, 0.844862, 1, 0.968409, 203, 0, 0, 0, 1, 1, 0
76, 923, 401, 10326813, 11, 121, 25, 222, 290, 72, 0.862212, 0.753181, 1, 0.215228, 0.215187, 203, 0, 0, 0, 1, 1, 1
140, 798, 552, 10326813, 11, 94, 125, 238, 142, 37, 1, 1, 0.968328, 0.862356, 0.762918, 203, 0, 0, 0, 0, 0, 0
222, 1001, 419, 10327253, 12, 205, 232, 25, 193, 121, 0.877854, 0.770157, 1, 0.751951, 1, 203, 0, 1, 0, 0, 0, 1
121, 1001, 447, 10335453, 13, 72, 232, 25, 290, 257, 0.967443, 0.765323, 1, 0.600357, 0.536118, 203, 0, 1, 0, 1, 1, 0
25, 1001, 482, 10335453, 13, 193, 205, 72, 290, 232, 1, 0.793354, 1, 0.7526, 0.600208, 203, 0, 0, 0, 1, 1, 0
193, 998, 556, 10335454, 13, 139, 54, 232, 233, 183, 1, 0.857486, 1, 1, 0.964767, 203, 0, 0, 1, 0, 0, 0
205, 998, 579, 10335454, 13, 145, 54, 139, 232, 233, 1, 1, 1, 1, 1, 203, 0, 0, 0, 1, 0, 1
233, 979, 601, 10335829, 14, 54, 139, 232, 39, 145, 1, 1, 1, 0.547213, 0.21447, 203, 0, 0, 1, 0, 1, 0
232, 1001, 617, 10335829, 14, 54, 139, 39, 145, 184, 1, 1, 0.684016, 0.480655, 0.240782, 203, 0, 0, 0, 0, 1, 0
