source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id ,send_log
216, 45, 198, 10299999, 1, 56, 249, 129, 313, 238, 1, 0.607507, 0.645489, 0.476779, 0.479546, 152, 0, 1, 0, 1, 0, 1
56, 82, 198, 10300200, 2, 27, 129, 17, 313, 238, 1, 0.96745, 0.931456, 0.570104, 0.551532, 152, 0, 0, 0, 1, 0, 1
129, 159, 201, 10300200, 2, 344, 27, 260, 325, 71, 1, 0.972652, 0.307236, 0.159367, 0.882364, 152, 1, 0, 1, 1, 0, 0
238, 181, 201, 10300200, 2, 71, 23, 27, 13, 132, 1, 0.972263, 0.972652, 0.847886, 0.971632, 152, 0, 0, 0, 0, 0, 0
313, 201, 212, 10300200, 2, 305, 23, 386, 13, 27, 0.687088, 0.972263, 0.646598, 0.847886, 0.864579, 152, 1, 0, 1, 0, 0, 0
17, 112, 201, 10300549, 3, 159, 249, 368, 313, 27, 1, 1, 1, 1, 0.864547, 152, 0, 0, 1, 1, 0, 1
129, 159, 201, 10300549, 3, 344, 27, 260, 325, 71, 1, 0.972615, 0.307203, 0.159359, 0.882228, 152, 1, 0, 1, 1, 0, 0
238, 181, 201, 10300549, 3, 71, 23, 27, 13, 132, 1, 0.972226, 0.972615, 0.847851, 0.971596, 152, 0, 0, 0, 0, 0, 0
313, 201, 212, 10300549, 3, 305, 23, 386, 13, 27, 0.687055, 0.972226, 0.646574, 0.847851, 0.864547, 152, 1, 0, 1, 0, 0, 0
27, 278, 198, 10300549, 3, 244, 356, 310, 314, 71, 0.610449, 0.570661, 0.550171, 0.467774, 0.970308, 152, 1, 1, 1, 1, 0, 1
71, 323, 201, 10300859, 4, 88, 356, 314, 117, 325, 0.964081, 1, 1, 1, 0.970596, 152, 0, 1, 1, 0, 1, 0
310, 387, 201, 10300860, 4, 116, 356, 314, 41, 49, 0.933497, 1, 0.968296, 1, 1, 152, 0, 1, 1, 0, 0, 0
314, 412, 198, 10300860, 4, 312, 380, 41, 88, 137, 1, 0.910748, 1, 0.968085, 0.159865, 152, 1, 1, 0, 0, 1, 0
356, 412, 198, 10300860, 4, 41, 312, 380, 88, 122, 1, 0.430697, 0.363561, 0.968085, 0.121004, 152, 0, 1, 1, 0, 1, 0
244, 418, 198, 10300860, 4, 312, 239, 380, 88, 41, 0.48218, 0.362014, 0.242374, 1, 0.862965, 152, 1, 1, 1, 0, 0, 1
88, 495, 198, 10301209, 5, 380, 312, 287, 137, 239, 0.860391, 0.843779, 0.609952, 0.799278, 0.758582, 152, 1, 1, 1, 0, 0, 1
313, 201, 212, 10308749, 4, 305, 23, 386, 13, 27, 0.686282, 0.971366, 0.646003, 0.847009, 0.863781, 152, 1, 0, 1, 0, 0, 0
368, 201, 212, 10308749, 4, 305, 386, 399, 366, 299, 1, 0.538336, 0.482409, 0.361578, 0.361971, 152, 1, 1, 1, 1, 1, 1
27, 278, 198, 10308749, 4, 244, 356, 310, 314, 71, 0.608925, 0.569773, 0.549551, 0.466878, 0.969451, 152, 1, 1, 1, 1, 0, 1
239, 581, 201, 10313409, 6, 250, 114, 380, 312, 232, 0.770926, 0.970962, 1, 1, 0.23277, 152, 1, 0, 1, 1, 1, 0
312, 587, 201, 10313409, 6, 286, 206, 86, 102, 114, 1, 1, 1, 1, 0.863077, 152, 0, 0, 0, 0, 0, 0
380, 587, 201, 10313409, 6, 385, 319, 47, 272, 114, 0.786476, 0.76871, 0.873635, 0.947275, 0.970962, 152, 1, 1, 0, 0, 0, 1
287, 620, 198, 10313409, 6, 316, 350, 345, 319, 272, 0.605634, 0.635032, 0.603997, 0.63837, 0.537553, 152, 1, 1, 1, 1, 1, 0
137, 647, 198, 10313410, 6, 319, 345, 359, 389, 316, 1, 0.936615, 0.882982, 0.634855, 0.481579, 152, 1, 1, 1, 1, 1, 0
114, 601, 262, 10313707, 7, 47, 206, 286, 290, 347, 1, 0.759689, 0.550257, 0.537373, 0.317391, 152, 0, 0, 0, 0, 1, 0
47, 598, 315, 10313707, 7, 21, 179, 286, 347, 290, 0.96948, 0.969617, 1, 1, 1, 152, 0, 0, 0, 1, 0, 1
386, 198, 387, 10316950, 5, 65, 188, 45, 205, 274, 1, 1, 0.862036, 1, 1, 152, 0, 0, 0, 0, 0, 1
274, 219, 398, 10321150, 6, 45, 188, 65, 18, 205, 0.969352, 1, 0.858474, 0.643773, 0.968077, 152, 0, 0, 0, 0, 0, 0
188, 248, 398, 10321150, 6, 372, 278, 45, 335, 168, 1, 0.794994, 0.969352, 0.646186, 0.64699, 152, 1, 0, 0, 1, 0, 1
205, 201, 446, 10321150, 6, 210, 65, 222, 113, 188, 0.773198, 1, 0.752684, 0.602006, 0.862822, 152, 0, 0, 0, 0, 0, 0
65, 201, 486, 10321150, 6, 210, 276, 222, 113, 45, 0.755717, 0.694462, 0.633585, 0.722407, 0.430823, 152, 0, 0, 0, 0, 0, 1
113, 198, 532, 10321460, 7, 67, 295, 210, 276, 222, 0.970711, 0.189468, 1, 0.967134, 1, 152, 0, 1, 0, 0, 0, 0
222, 198, 564, 10321460, 7, 184, 67, 246, 271, 136, 0.120641, 1, 0.137126, 0.188448, 0.187959, 152, 1, 0, 1, 1, 1, 0
276, 201, 618, 10321460, 7, 107, 324, 67, 210, 10, 0.965622, 0.304819, 0.970711, 0.966639, 0.549045, 152, 0, 1, 0, 0, 0, 0
210, 201, 645, 10321460, 7, 55, 107, 67, 10, 190, 0.214933, 0.751039, 0.970711, 0.793876, 0.564311, 152, 1, 0, 0, 0, 0, 1
67, 201, 691, 10321862, 8, 324, 246, 295, 178, 10, 0.844164, 0.905553, 0.947268, 0.646912, 0.965891, 152, 1, 0, 0, 0, 0, 1
10, 198, 712, 10321862, 8, 324, 271, 190, 246, 55, 0.969754, 0.859736, 0.966365, 1, 0.859696, 152, 1, 1, 0, 0, 0, 0
290, 598, 378, 10321907, 8, 85, 179, 21, 120, 35, 1, 1, 0.861, 0.96638, 0.861147, 152, 0, 0, 0, 0, 0, 0
347, 601, 412, 10321907, 8, 85, 21, 332, 35, 179, 1, 1, 0.683994, 0.968791, 1, 152, 0, 0, 1, 0, 0, 0
286, 601, 419, 10321907, 8, 21, 332, 179, 130, 35, 1, 0.634107, 1, 0.63605, 0.861147, 152, 0, 1, 0, 0, 0, 0
179, 601, 445, 10321907, 8, 21, 332, 85, 35, 130, 1, 0.568768, 0.537272, 0.64586, 0.322589, 152, 0, 1, 0, 0, 0, 0
21, 601, 487, 10321907, 8, 332, 130, 186, 243, 85, 1, 0.842577, 0.548021, 0.538948, 0.685608, 152, 1, 0, 0, 0, 0, 1
85, 598, 515, 10322269, 9, 4, 186, 332, 243, 273, 1, 1, 1, 1, 0.859134, 152, 0, 0, 1, 0, 1, 0
130, 598, 552, 10322269, 9, 4, 19, 186, 332, 273, 0.965455, 0.905153, 1, 1, 0.966526, 152, 0, 0, 0, 1, 1, 1
243, 598, 580, 10322270, 9, 337, 4, 186, 128, 84, 1, 1, 1, 1, 0.862456, 152, 1, 0, 0, 0, 0, 0
186, 601, 647, 10322270, 9, 309, 360, 393, 19, 4, 0.795057, 0.322974, 0.214579, 1, 1, 152, 1, 1, 1, 0, 0, 0
71, 323, 201, 10324949, 5, 88, 356, 314, 117, 325, 0.96129, 1, 1, 1, 0.968081, 152, 0, 1, 1, 0, 1, 0
310, 387, 201, 10324950, 5, 116, 356, 314, 41, 49, 0.928278, 1, 0.965793, 1, 1, 152, 0, 1, 1, 0, 0, 0
314, 412, 198, 10324950, 5, 312, 380, 41, 88, 137, 1, 0.904136, 1, 0.965583, 0.159251, 152, 1, 1, 0, 0, 1, 0
356, 412, 198, 10324950, 5, 41, 312, 380, 88, 122, 1, 0.429583, 0.362502, 0.965583, 0.120652, 152, 0, 1, 1, 0, 1, 0
244, 418, 198, 10324950, 5, 312, 239, 380, 88, 41, 0.480784, 0.360965, 0.241668, 1, 0.860729, 152, 1, 1, 1, 0, 0, 1
88, 495, 198, 10325221, 6, 380, 312, 287, 137, 239, 0.858175, 0.841344, 0.605518, 0.796222, 0.755143, 152, 1, 1, 1, 0, 0, 0
239, 581, 201, 10325221, 6, 250, 114, 380, 312, 232, 0.763969, 0.969726, 1, 1, 0.232132, 152, 1, 0, 1, 1, 1, 1
380, 587, 201, 10325221, 6, 385, 319, 47, 272, 114, 0.779237, 0.761793, 0.869151, 0.945159, 0.969726, 152, 1, 1, 0, 0, 0, 0
45, 283, 398, 10325350, 7, 300, 395, 278, 166, 372, 0.963765, 0.911552, 0.860711, 0.697988, 0.684186, 152, 1, 1, 0, 0, 1, 0
168, 354, 401, 10325350, 7, 24, 104, 166, 217, 279, 1, 0.969312, 1, 1, 1, 152, 0, 0, 0, 0, 0, 0
278, 379, 401, 10325350, 7, 351, 302, 372, 339, 335, 1, 0.969352, 1, 1, 1, 152, 1, 1, 1, 1, 1, 1
332, 598, 587, 10326470, 10, 309, 360, 236, 4, 186, 0.765669, 0.601319, 0.31822, 1, 1, 152, 1, 1, 1, 0, 0, 0
186, 601, 647, 10326470, 10, 309, 360, 393, 19, 4, 0.794526, 0.322828, 0.214482, 1, 1, 152, 1, 1, 1, 0, 0, 0
4, 601, 690, 10326470, 10, 309, 393, 360, 112, 204, 0.953431, 0.722343, 0.645656, 0.752951, 0.860827, 152, 1, 1, 1, 0, 0, 1
19, 598, 711, 10326470, 10, 360, 309, 358, 387, 384, 1, 1, 0.861895, 0.860567, 0.86037, 152, 1, 1, 1, 1, 1, 0
204, 598, 752, 10326741, 11, 109, 112, 240, 337, 194, 1, 1, 1, 1, 0.860454, 152, 0, 0, 0, 1, 0, 0
309, 598, 787, 10326741, 11, 6, 322, 194, 112, 240, 1, 1, 1, 1, 1, 152, 0, 1, 0, 0, 0, 1
360, 598, 787, 10326741, 11, 6, 194, 112, 109, 240, 1, 1, 1, 0.904186, 1, 152, 0, 0, 0, 0, 0, 0
393, 598, 787, 10326741, 11, 6, 194, 112, 240, 337, 1, 1, 1, 1, 0.967914, 152, 0, 0, 0, 0, 1, 0
240, 618, 798, 10327194, 12, 6, 194, 211, 301, 112, 1, 1, 0.375537, 0.30147, 0.858405, 152, 0, 0, 1, 1, 0, 0
194, 646, 798, 10327194, 12, 6, 223, 301, 248, 69, 1, 0.482442, 0.481891, 0.24046, 0.120324, 152, 0, 1, 1, 1, 1, 0
