source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
27, 278, 198, 10299999, 1, 221, 264, 292, 218, 71, 1, 0.846758, 0.688007, 0.703961, 0.755129, 192, 0, 1, 1, 0, 0, 1
71, 323, 201, 10300200, 2, 88, 292, 268, 280, 112, 0.971155, 1, 1, 0.970264, 1, 192, 0, 1, 1, 1, 0, 0
218, 380, 201, 10300200, 2, 41, 88, 112, 221, 292, 1, 1, 0.971425, 1, 1, 192, 0, 0, 0, 0, 1, 0
292, 412, 198, 10300200, 2, 41, 49, 88, 112, 216, 1, 0.950817, 1, 1, 0.43065, 192, 0, 0, 0, 0, 1, 0
221, 418, 198, 10300200, 2, 266, 88, 41, 112, 216, 0.64822, 1, 0.861744, 1, 0.551088, 192, 1, 0, 0, 0, 1, 1
112, 448, 198, 10300601, 3, 266, 216, 88, 116, 49, 0.635535, 0.551058, 1, 0.726523, 0.797699, 192, 1, 1, 0, 0, 0, 0
88, 495, 198, 10300601, 3, 266, 102, 216, 131, 116, 0.964204, 0.121034, 0.964351, 0.703506, 0.755116, 192, 1, 1, 0, 0, 0, 1
216, 581, 201, 10300602, 3, 266, 209, 270, 194, 86, 1, 0.137251, 0.159743, 0.137904, 0.933016, 192, 1, 1, 1, 1, 0, 0
116, 553, 201, 10304801, 4, 266, 190, 75, 214, 194, 1, 0.12107, 0.12073, 0.190185, 0.189031, 192, 1, 1, 1, 1, 1, 0
216, 581, 201, 10304802, 4, 266, 209, 270, 194, 86, 1, 0.137172, 0.159636, 0.137824, 0.932103, 192, 1, 1, 1, 1, 0, 0
266, 587, 201, 10304802, 4, 47, 209, 295, 249, 194, 0.932339, 0.304517, 0.189928, 0.303216, 0.275648, 192, 0, 1, 1, 1, 1, 1
131, 648, 198, 10304802, 4, 295, 214, 270, 249, 274, 0.759713, 0.699638, 0.602163, 0.469883, 0.431388, 192, 1, 1, 1, 1, 1, 0
47, 598, 316, 10305216, 5, 21, 85, 187, 138, 114, 0.970312, 0.784637, 1, 0.754566, 0.537627, 192, 0, 0, 0, 0, 1, 1
194, 754, 201, 10305216, 5, 120, 58, 227, 274, 249, 1, 0.859818, 0.971495, 1, 1, 192, 0, 0, 0, 1, 0, 0
187, 598, 359, 10305500, 6, 21, 114, 124, 35, 138, 1, 0.860177, 0.611509, 0.646518, 0.862334, 192, 0, 0, 0, 0, 0, 0
