source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
270, 182, 1, 10299999, 1, 98, 7, 123, 170, 235, 0.968374, 1, 1, 1, 1, 333, 0, 0, 0, 0, 0, 0
235, 201, 18, 10300200, 2, 98, 7, 123, 199, 170, 0.968353, 0.969563, 1, 0.637194, 1, 333, 0, 0, 0, 0, 0, 0
123, 201, 49, 10300200, 2, 132, 98, 263, 60, 199, 0.608921, 1, 0.647427, 0.724445, 0.6044, 333, 0, 0, 0, 0, 0, 0
170, 248, -1, 10300200, 2, 288, 254, 373, 320, 158, 0.413012, 0.319506, 0.241546, 0.215535, 0.189921, 333, 1, 1, 1, 1, 1, 0
98, 201, 76, 10300200, 2, 344, 368, 199, 263, 249, 0.914851, 0.760033, 0.846159, 0.755331, 0.647629, 333, 1, 1, 0, 0, 0, 1
7, 280, -1, 10300200, 2, 320, 149, 156, 373, 254, 0.686244, 0.959973, 0.796068, 0.476211, 0.686006, 333, 1, 0, 0, 1, 1, 1
199, 198, 153, 10300653, 3, 23, 132, 249, 368, 313, 0.972215, 1, 1, 1, 1, 333, 0, 0, 0, 1, 1, 0
263, 198, 179, 10300653, 3, 13, 193, 23, 132, 159, 1, 0.888066, 0.972215, 1, 0.970247, 333, 0, 0, 0, 0, 0, 0
344, 198, 187, 10300653, 3, 363, 366, 13, 27, 132, 1, 1, 0.945835, 0.972604, 1, 333, 1, 1, 0, 0, 0, 1
368, 201, 212, 10300653, 3, 305, 386, 399, 366, 229, 1, 0.538805, 0.482881, 0.361931, 1, 333, 1, 1, 1, 1, 0, 0
249, 201, 218, 10300653, 3, 363, 366, 305, 399, 386, 0.772886, 0.569274, 0.537762, 0.482881, 0.431044, 333, 1, 1, 1, 1, 1, 0
132, 201, 244, 10300976, 4, 299, 305, 399, 193, 23, 0.877079, 0.757587, 0.64646, 0.796631, 1, 333, 0, 1, 1, 0, 0, 0
27, 278, 198, 10300976, 4, 244, 356, 310, 314, 71, 0.610369, 0.570615, 0.550139, 0.467727, 0.970263, 333, 1, 1, 1, 1, 0, 1
13, 198, 315, 10300977, 4, 363, 311, 386, 366, 336, 1, 1, 1, 1, 0.86159, 333, 1, 1, 1, 1, 1, 1
149, 354, 1, 10304400, 3, 105, 338, 291, 155, 298, 0.137636, 0.241248, 0.274384, 0.13772, 1, 333, 1, 1, 1, 1, 0, 0
320, 401, 12, 10304400, 3, 48, 5, 260, 100, 158, 1, 0.96813, 0.645564, 0.724776, 1, 333, 0, 0, 0, 0, 0, 1
373, 401, 12, 10304400, 3, 48, 100, 5, 158, 378, 1, 0.754395, 0.968579, 1, 0.569688, 333, 0, 0, 0, 0, 1, 0
158, 401, 41, 10304736, 4, 378, 138, 48, 100, 260, 1, 0.844213, 1, 0.754367, 0.537951, 333, 1, 0, 0, 0, 0, 0
48, 401, 79, 10304736, 4, 325, 260, 138, 100, 378, 0.944382, 0.860721, 0.861919, 1, 0.548237, 333, 1, 0, 0, 0, 1, 1
