source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id ,send_log
132,201,244,10300200,2,299,305,399,386,366,0.8773780000000001,0.757698,0.646514,0.431065,0.215498,57,0,1,1,1,1,0
27,278,198,10300200,2,71,197,117,244,241,0.9703450000000001,0.846648,0.639145,0.610514,0.6467350000000001,57,0,0,0,1,0,1
13,198,315,10300200,2,363,311,336,386,366,1.0,1.0,0.861662,1.0,1.0,57,1,1,1,1,1,0
366,198,387,10300200,2,65,188,45,205,274,1.0,1.0,0.8635950000000001,1.0,1.0,57,0,0,0,0,0,1
274,219,398,10304400,3,45,188,18,65,395,0.9711040000000001,1.0,0.644932,0.8600190000000001,0.479181,57,0,0,0,0,1,0
188,248,398,10304400,3,372,278,45,335,168,1.0,0.797117,0.9711040000000001,0.647354,0.6481600000000001,57,1,0,0,1,0,1
205,201,446,10304400,3,210,65,222,188,113,0.7833439999999999,1.0,0.754042,0.864383,0.603223,57,0,0,0,0,0,0
65,201,485,10304400,3,210,276,222,113,45,0.758116,0.6971649999999999,0.63527,0.723867,0.43160200000000004,57,0,0,0,0,0,1
113,198,532,10304711,4,295,67,210,276,107,0.190071,0.972468,1.0,0.968878,0.644907,57,1,0,0,0,0,0
222,198,564,10304711,4,184,246,271,136,67,0.120886,0.137441,0.189045,0.188552,1.0,57,1,1,1,1,0,0
276,201,618,10304711,4,324,107,67,210,10,0.306383,0.96736,0.972468,0.9683809999999999,0.5503100000000001,57,1,0,0,0,0,1
45,283,398,10308600,4,300,395,278,166,372,0.9657129999999999,0.916215,0.862265,0.7007180000000001,0.685758,57,1,1,0,0,1,0
168,354,401,10308601,4,24,104,166,217,279,1.0,0.9710639999999999,1.0,1.0,1.0,57,0,0,0,0,0,0
372,412,398,10308601,4,144,53,24,104,166,0.942407,0.9522229999999999,0.9632709999999999,1.0,1.0,57,0,0,0,0,0,1
210,201,645,10308911,5,55,107,67,10,295,0.21522399999999997,0.752052,0.9720270000000001,0.795461,0.604453,57,1,0,0,0,0,0
67,201,691,10308911,5,246,324,295,107,178,0.909107,0.845484,0.9495979999999999,0.42974399999999996,0.647816,57,0,1,0,1,0,1
10,198,712,10308911,5,324,271,136,246,3,0.971109,0.860934,0.64532,1.0,0.537871,57,1,1,1,0,0,0
166,445,398,10309015,5,24,53,144,104,347,1.0,0.752379,0.539633,0.755238,0.317628,57,0,0,0,0,1,0
104,401,467,10309015,5,115,154,24,10000000,10000000,0.863459,0.48331499999999994,0.646151,0.0,0.0,57,0,0,0,1,1,0
24,485,398,10309015,5,144,286,120,53,347,1.0,0.724924,0.549284,0.752379,0.431958,57,0,1,0,0,1,0
53,516,401,10309015,5,35,120,286,347,179,0.970137,1.0,1.0,1.0,0.862318,57,0,0,0,1,0,0
144,554,401,10309015,5,367,35,179,21,120,1.0,1.0,1.0,0.862196,0.967719,57,1,0,0,0,0,1
