source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id 
249, 201, 218, 10299999, 1, 13, 366, 386, 229, 23, 0.945949, 0.603265, 0.538842, 0.538083, 0.972282, 252, 0, 1, 1, 1, 0
23, 201, 284, 10300200, 2, 305, 386, 311, 366, 399, 0.86046, 0.846337, 0.794807, 0.75424, 0.538761, 252, 1, 1, 1, 1, 1
13, 198, 315, 10300200, 2, 363, 311, 262, 336, 386, 1, 1, 0.86406, 0.86166, 1, 252, 1, 1, 1, 1, 1
229, 198, 379, 10300200, 2, 336, 386, 366, 305, 399, 1, 1, 1, 1, 0.969769, 252, 1, 1, 1, 1, 1
366, 198, 387, 10300200, 2, 188, 65, 45, 205, 274, 1, 1, 0.863593, 1, 1, 252, 0, 0, 0, 0, 0
386, 198, 387, 10300627, 3, 67, 276, 363, 311, 188, 0.120906, 0.1077, 1, 0.969991, 1, 252, 1, 1, 1, 1, 0
311, 201, 412, 10300627, 3, 210, 188, 65, 45, 205, 0.137326, 1, 1, 0.863554, 1, 252, 1, 0, 0, 0, 0
363, 201, 412, 10300627, 3, 276, 188, 65, 45, 205, 1, 1, 1, 0.755609, 1, 252, 0, 0, 0, 0, 0
205, 201, 446, 10301028, 4, 276, 67, 65, 222, 113, 0.242295, 0.1209, 1, 0.754314, 0.794192, 252, 1, 1, 0, 0, 0
188, 248, 398, 10301028, 4, 18, 278, 349, 45, 168, 1, 0.823872, 0.761645, 0.971456, 0.687067, 252, 0, 0, 1, 0, 0
65, 201, 485, 10301028, 4, 276, 222, 113, 210, 67, 0.275414, 0.953414, 0.844854, 0.379299, 0.324284, 252, 1, 0, 0, 0, 0
45, 283, 398, 10305228, 5, 349, 335, 168, 395, 18, 1, 0.964321, 0.864135, 0.756656, 0.95842, 252, 1, 1, 0, 1, 0
18, 312, 401, 10305229, 5, 24, 279, 166, 372, 339, 0.969619, 1, 0.969918, 1, 1, 252, 0, 0, 0, 1, 1
168, 354, 401, 10305229, 5, 24, 166, 104, 217, 372, 1, 1, 0.971415, 1, 1, 252, 0, 0, 0, 0, 1
278, 379, 401, 10305229, 5, 351, 302, 154, 24, 104, 1, 1, 0.234513, 1, 1, 252, 1, 1, 1, 0, 0
349, 401, 412, 10305229, 5, 24, 104, 166, 115, 217, 1, 1, 1, 0.647858, 1, 252, 0, 0, 0, 0, 0
339, 412, 398, 10305578, 6, 372, 300, 24, 53, 104, 1, 1, 1, 0.82189, 1, 252, 1, 1, 0, 0, 0
372, 412, 398, 10305578, 6, 144, 24, 104, 166, 53, 1, 0.96362, 1, 1, 0.684908, 252, 0, 0, 0, 0, 0
279, 419, 398, 10305578, 6, 347, 144, 24, 166, 53, 1, 0.942941, 1, 1, 0.547927, 252, 1, 0, 0, 0, 0
166, 445, 398, 10305578, 6, 144, 120, 24, 53, 286, 0.822687, 0.700077, 1, 0.645134, 0.241741, 252, 0, 0, 0, 0, 1
24, 485, 398, 10305578, 6, 120, 144, 53, 286, 347, 1, 0.796444, 0.860179, 0.483482, 0.411375, 252, 0, 0, 0, 1, 1
53, 516, 401, 10305836, 7, 35, 120, 286, 347, 179, 0.970468, 1, 1, 1, 0.862612, 252, 0, 0, 0, 1, 0
144, 554, 401, 10305836, 7, 35, 179, 120, 234, 286, 0.970468, 1, 1, 0.772612, 1, 252, 0, 0, 0, 1, 0
347, 601, 412, 10305836, 7, 21, 35, 85, 179, 243, 1, 0.970468, 0.75942, 1, 0.647859, 252, 0, 0, 0, 0, 0
113, 198, 532, 10309229, 5, 295, 178, 136, 67, 210, 0.275491, 0.107965, 0.188391, 0.971992, 0.967909, 252, 1, 1, 1, 0, 0
222, 198, 564, 10309229, 5, 3, 67, 210, 276, 107, 0, 0.971992, 1, 1, 0.752025, 252, 1, 0, 0, 0, 0
276, 201, 618, 10309229, 5, 178, 324, 246, 190, 107, 0.31762, 0.274159, 0.241887, 0.120465, 0.966889, 252, 1, 1, 1, 1, 0
178, 198, 757, 10309617, 6, 324, 271, 136, 3, 246, 1, 0.968476, 0.86036, 0.645395, 1, 252, 1, 1, 0, 0, 0
324, 201, 812, 10309966, 7, 3, 136, 271, 10000000, 10000000, 0.968056, 1, 1, 0, 0, 252, 0, 0, 0, 1, 1
246, 201, 819, 10309967, 7, 136, 271, 3, 10000000, 10000000, 1, 1, 0.752933, 0, 0, 252, 0, 0, 0, 1, 1
286, 601, 419, 10310036, 8, 332, 21, 85, 179, 35, 0.867952, 0.969862, 0.753141, 1, 0.862248, 252, 1, 0, 0, 0, 0
179, 601, 445, 10310037, 8, 243, 332, 21, 130, 85, 1, 0.602484, 1, 0.753669, 0.645549, 252, 0, 1, 0, 0, 0
271, 220, 798, 10310407, 8, 352, 3, 227, 95, 136, 0.911329, 0.96801, 0.688656, 0.725309, 1, 252, 1, 0, 0, 0, 0
136, 247, 798, 10310407, 8, 227, 304, 215, 95, 3, 0.701501, 0.685105, 0.685382, 0.755748, 0.96801, 252, 0, 1, 0, 0, 0
3, 275, 798, 10310407, 8, 352, 304, 227, 215, 95, 0.755217, 0.725447, 0.726032, 0.754631, 0.846193, 252, 1, 1, 0, 0, 0
95, 318, 801, 10310717, 9, 82, 181, 292, 352, 304, 1, 1, 1, 1, 1, 252, 0, 0, 0, 1, 1
215, 354, 801, 10310717, 9, 82, 181, 292, 177, 304, 0.966829, 1, 1, 1, 1, 252, 0, 0, 0, 0, 1
227, 381, 801, 10310717, 9, 387, 309, 82, 181, 141, 1, 0.873915, 1, 1, 0.703809, 252, 1, 1, 0, 0, 0
304, 387, 801, 10310717, 9, 33, 82, 181, 292, 177, 0.934336, 1, 1, 1, 1, 252, 0, 0, 0, 0, 0
21, 601, 487, 10314237, 9, 332, 130, 243, 85, 4, 0.821653, 0.796032, 0.722529, 0.842107, 0, 252, 1, 0, 0, 0, 1
