source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,send_log
56, 82, 198, 10299999, 1, 129, 368, 17, 313, 238, 0.939244, 0.613498, 0.826097, 0.548107, 0.483823, 10000000, 56
56, 112, 201, 10300200, 2, 27, 159, 249, 368, 313, 0.97265, 1, 1, 1, 1, 10000000, 0
56, 159, 201, 10300200, 2, 27, 132, 159, 71, 249, 0.97265, 1, 1, 0.776085, 1, 10000000, 1
56, 181, 201, 10300200, 2, 197, 23, 27, 310, 132, 1, 0.972261, 0.97265, 0.780907, 1, 10000000, 0
56, 201, 212, 10300200, 2, 305, 23, 13, 132, 229, 0.934701, 0.972261, 0.823039, 1, 0.645686, 10000000, 0
56, 201, 212, 10300200, 2, 399, 23, 13, 132, 386, 0.845086, 0.972261, 0.823039, 1, 0.646597, 10000000, 0
56, 201, 218, 10300787, 2, 13, 23, 132, 193, 366, 0.945808, 0.9722, 1, 0.648597, 0.603207, 10000000, 0
56, 201, 244, 10300787, 2, 23, 366, 13, 229, 305, 1, 0.646451, 0.756647, 0.566669, 0.549625, 10000000, 1
56, 241, 198, 10300787, 2, 244, 71, 27, 197, 314, 0.872393, 0.848231, 0.972588, 0.567495, 0.467746, 10000000, 0
56, 278, 198, 10300787, 2, 310, 314, 197, 241, 117, 0.966667, 0.909082, 0.823626, 0.754475, 0.639084, 10000000, 1
56, 356, 201, 10301374, 2, 118, 88, 41, 117, 244, 0.969487, 0.968028, 0.862916, 0.969699, 1, 10000000, 0
56, 379, 201, 10301374, 2, 41, 118, 88, 117, 244, 1, 0.969487, 0.968028, 1, 1, 10000000, 0
56, 387, 201, 10301375, 2, 41, 88, 118, 49, 117, 1, 1, 1, 0.918485, 1, 10000000, 1
56, 412, 198, 10301375, 2, 41, 49, 88, 312, 118, 1, 0.949821, 1, 0.825365, 0.969487, 10000000, 0
56, 401, 245, 10301962, 2, 300, 224, 116, 217, 41, 1, 0.939112, 0.957145, 0.77854, 1, 10000000, 0
56, 448, 198, 10301962, 2, 239, 380, 49, 88, 312, 0.872736, 0.727023, 0.827123, 0.967967, 0.430645, 10000000, 1
56, 401, 287, 10301962, 2, 116, 104, 388, 224, 381, 1, 0.759404, 0.799379, 0.863855, 0.7593, 10000000, 1
56, 398, 347, 10302549, 2, 115, 104, 217, 300, 395, 0.917481, 1, 1, 1, 1, 10000000, 1
56, 398, 375, 10302549, 2, 104, 217, 300, 279, 395, 1, 1, 1, 1, 1, 10000000, 0
56, 401, 412, 10303136, 2, 24, 104, 115, 166, 217, 1, 0.971635, 0.75982, 1, 1, 10000000, 0
56, 401, 415, 10303136, 2, 104, 24, 115, 217, 166, 1, 0.969838, 0.756005, 1, 0.970137, 10000000, 0
56, 401, 431, 10303136, 2, 115, 104, 24, 154, 10000000, 0.822139, 1, 0.754319, 0.215118, 0, 10000000, 1
56, 201, 285, 10305374, 2, 193, 305, 386, 311, 366, 0.972413, 0.859981, 0.845808, 0.794154, 0.75382, 10000000, 1
56, 198, 315, 10305374, 2, 205, 299, 363, 311, 65, 1, 1, 1, 1, 0.859928, 10000000, 0
56, 198, 379, 10305374, 2, 65, 188, 205, 274, 299, 1, 0.972327, 1, 1, 1, 10000000, 0
56, 198, 387, 10305374, 2, 65, 188, 45, 205, 274, 1, 1, 0.863111, 1, 1, 10000000, 0
56, 198, 387, 10305374, 2, 65, 188, 45, 205, 274, 1, 1, 0.863111, 1, 1, 10000000, 0
56, 198, 351, 10305961, 2, 65, 205, 299, 363, 311, 1, 1, 1, 1, 1, 10000000, 1
56, 198, 387, 10305961, 2, 65, 188, 45, 205, 274, 1, 1, 0.863057, 1, 1, 10000000, 0
56, 198, 387, 10305961, 2, 65, 188, 45, 205, 274, 1, 1, 0.863057, 1, 1, 10000000, 0
56, 201, 412, 10306549, 2, 65, 188, 205, 45, 274, 1, 1, 1, 0.755127, 1, 10000000, 0
56, 201, 412, 10306549, 2, 276, 65, 188, 205, 45, 1, 1, 1, 1, 0.755127, 10000000, 0
56, 201, 418, 10306549, 2, 65, 113, 188, 205, 45, 1, 0.883924, 0.972204, 1, 0.755127, 10000000, 0
56, 201, 446, 10306549, 2, 65, 222, 113, 210, 276, 1, 0.753865, 0.793496, 0.30283, 0.242133, 10000000, 0
56, 201, 486, 10306549, 2, 222, 113, 210, 67, 276, 0.793815, 0.844291, 0.378902, 0.324091, 0.275205, 10000000, 1
56, 198, 532, 10307136, 2, 67, 276, 210, 222, 107, 0.972211, 1, 0.968127, 1, 0.537281, 10000000, 0
56, 198, 564, 10307136, 2, 67, 210, 276, 107, 10, 0.972211, 1, 1, 0.752194, 0.687657, 10000000, 1
