source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,send_log
23, 201, 285, 10299999, 1, 165, 137, 13, 189, 195, 1, 0.824247, 0.862674, 0.645526, 0.539758, 10000000, 23
23, 198, 315, 10300200, 2, 65, 149, 186, 195, 189, 0.9721, 0.972472, 1, 1, 1, 10000000, 0
23, 198, 351, 10300200, 2, 65, 149, 186, 195, 189, 1, 1, 1, 1, 1, 10000000, 0
23, 198, 379, 10300200, 2, 65, 135, 149, 45, 186, 1, 0.971169, 1, 0.862684, 1, 10000000, 1
23, 198, 387, 10300200, 2, 45, 65, 135, 149, 186, 0.97052, 1, 1, 1, 1, 10000000, 0
23, 201, 412, 10300200, 2, 65, 135, 154, 45, 149, 1, 1, 0.787234, 0.862684, 1, 10000000, 0
23, 201, 418, 10300606, 2, 65, 45, 135, 149, 154, 1, 0.862647, 0.971127, 1, 0.2352, 10000000, 0
23, 201, 446, 10300606, 2, 65, 45, 67, 10000000, 10000000, 1, 0.646985, 0.189799, 0, 0, 10000000, 0
23, 201, 485, 10300606, 2, 67, 154, 10000000, 10000000, 10000000, 1, 0.940798, 0, 0, 0, 10000000, 1
23, 201, 645, 10301013, 2, 67, 10000000, 10000000, 10000000, 10000000, 1, 0, 0, 0, 0, 10000000, 1
23, 201, 689, 10305419, 2, 10000000, 10000000, 10000000, 10000000, 10000000, 0, 0, 0, 0, 0, 10000000, 0
60, 198, 89, 11299999, 1, 23, 119, 143, 174, 116, 1, 1, 1, 0.860543, 0.539335, 10000000, 60
60, 198, 142, 11300200, 2, 23, 119, 174, 27, 116, 1, 1, 0.96809, 0.645208, 0.755053, 10000000, 1
60, 201, 257, 11308606, 2, 189, 137, 165, 23, 195, 0.948916, 0.961333, 0.824431, 1, 0.704298, 10000000, 1
60, 201, 299, 11313012, 2, 165, 189, 137, 195, 149, 1, 0.754517, 0.844148, 0.647628, 0.362535, 10000000, 0
60, 198, 337, 11313012, 2, 65, 149, 186, 195, 189, 1, 1, 1, 1, 1, 10000000, 1
