source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id ,send_log
171, 201, 19, 10299999, 1, 143, 98, 60, 110, 7, 0.949497, 1, 0.753255, 1, 0.75285, 37, 0, 0, 0, 0, 0, 0
110, 201, 48, 10300200, 2, 60, 143, 98, 119, 10000000, 0.960964, 0.72452, 1, 0.319026, 0, 37, 0, 0, 0, 1, 1, 0
98, 201, 76, 10300200, 2, 119, 143, 60, 10000000, 10000000, 0.790774, 0.75488, 0.94919, 0, 0, 37, 0, 0, 0, 1, 1, 0
60, 198, 105, 10300200, 2, 23, 119, 174, 143, 116, 0.969452, 1, 0.862353, 1, 0.604532, 37, 0, 0, 1, 0, 1, 0
143, 198, 154, 10300200, 2, 23, 119, 165, 174, 27, 1, 1, 0.37984, 0.970147, 0.646278, 37, 0, 0, 1, 1, 0, 1
119, 201, 245, 10300649, 3, 189, 195, 137, 165, 23, 1, 0.887315, 0.861794, 0.797477, 1, 37, 1, 1, 0, 0, 0, 0
23, 201, 285, 10300649, 3, 189, 165, 195, 137, 13, 0.860644, 1, 0.323832, 0.686812, 0.862615, 37, 1, 0, 1, 0, 0, 1
13, 198, 315, 10301098, 4, 195, 189, 65, 149, 186, 1, 1, 0.972007, 0.97238, 1, 37, 1, 1, 0, 0, 0, 0
137, 198, 351, 10301099, 4, 65, 195, 189, 149, 186, 1, 1, 1, 1, 1, 37, 0, 1, 1, 0, 0, 0
165, 198, 379, 10301099, 4, 65, 45, 195, 135, 189, 1, 0.862602, 1, 0.971077, 1, 37, 0, 0, 1, 0, 1, 0
189, 198, 387, 10301099, 4, 45, 135, 65, 149, 186, 0.970427, 1, 1, 1, 1, 37, 0, 0, 0, 0, 0, 1
186, 201, 418, 10301548, 5, 45, 65, 135, 149, 67, 0.86256, 1, 0.97103, 1, 0.305429, 37, 0, 0, 0, 0, 0, 0
135, 247, 398, 10301548, 5, 18, 45, 10000000, 10000000, 10000000, 0.965526, 1, 0, 0, 0, 37, 0, 0, 1, 1, 1, 1
149, 201, 446, 10301548, 5, 65, 45, 135, 67, 10000000, 1, 0.64692, 0.755245, 0.189766, 0, 37, 0, 0, 0, 0, 1, 0
