source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id ,send_log
8, 78, -1, 10299999, 1, 243, 7, 285, 144, 212, 1, 0.701468, 0.758749, 0.64527, 0.549262, 217, 0, 0, 1, 0, 1, 1
144, 157, 1, 10300200, 2, 98, 117, 7, 164, 212, 0.972263, 0.970241, 1, 1, 1, 217, 0, 0, 0, 0, 0, 0
243, 219, -1, 10300200, 2, 98, 117, 7, 164, 62, 0.864234, 0.970241, 1, 1, 0.723318, 217, 0, 0, 0, 0, 0, 1
164, 248, -1, 10300622, 3, 275, 152, 7, 117, 143, 0.537656, 0.120923, 1, 0.862397, 0.686461, 217, 1, 1, 0, 0, 0, 0
7, 280, -1, 10300622, 3, 5, 275, 143, 152, 150, 0, 0.645188, 0.823753, 0.645347, 0.611716, 217, 1, 1, 0, 1, 0, 1
62, 319, 1, 10300622, 3, 5, 231, 275, 48, 152, 1, 1, 1, 0.753898, 0.860463, 217, 0, 0, 1, 0, 0, 0
143, 354, 1, 10309044, 4, 181, 275, 152, 48, 5, 0.120904, 1, 1, 0.860817, 1, 217, 1, 1, 0, 0, 0, 0
275, 401, 12, 10309045, 4, 100, 48, 152, 280, 237, 0.937443, 1, 1, 0.538522, 0.538804, 217, 0, 0, 0, 1, 0, 1
152, 401, 41, 10313467, 5, 237, 48, 280, 100, 132, 0.843281, 1, 0.602181, 0.538444, 0.430188, 217, 0, 0, 1, 0, 0, 0
48, 401, 79, 10313467, 5, 280, 237, 100, 132, 41, 1, 0.946647, 0.861511, 0.645283, 0.362139, 217, 1, 1, 0, 0, 0, 0
100, 398, 114, 10313467, 5, 41, 292, 268, 218, 280, 0.968079, 1, 1, 1, 1, 217, 0, 1, 1, 0, 1, 1
280, 398, 187, 10313467, 5, 41, 112, 88, 111, 221, 1, 1, 0.862015, 0.602485, 1, 217, 0, 0, 0, 0, 0, 0
280, 398, 187, 10313889, 6, 41, 112, 88, 111, 221, 1, 1, 0.861976, 0.602454, 1, 217, 0, 0, 0, 0, 0, 0
221, 418, 198, 10330311, 7, 266, 41, 88, 112, 216, 0.646118, 0.858958, 1, 1, 0.548812, 217, 1, 0, 0, 0, 1, 0
112, 449, 198, 10330311, 7, 266, 216, 88, 41, 49, 0.632549, 0.548812, 1, 0.644219, 0.793936, 217, 1, 1, 0, 0, 0, 1
