source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,inter_1id ,inter_2id ,inter_3id ,inter_4id ,inter_5id ,send_log
11, 1, 81, 10299999, 1, 32, 346, 150, 270, 343, 0.939238, 1, 0.215766, 0.13784, 0.137442, 6, 0, 1, 1, 1, 1, 1
346, 1, 212, 10300200, 2, 56, 32, 64, 216, 282, 0.967999, 1, 0.847745, 1, 0.68755, 6, 0, 0, 0, 0, 1, 1
216, 45, 198, 10304703, 3, 56, 249, 129, 313, 17, 1, 0.606641, 0.645162, 0.476423, 0.567296, 6, 0, 1, 0, 1, 0, 1
32, 1, 282, 10304703, 3, 348, 282, 174, 64, 43, 0.862782, 0.687125, 0.862828, 0.953723, 0.477435, 6, 1, 1, 0, 0, 0, 1
64, -1, 319, 10304703, 3, 43, 191, 348, 50, 282, 1, 1, 1, 0.781236, 1, 6, 0, 0, 1, 0, 1, 0
64, -1, 319, 10309206, 4, 43, 191, 348, 50, 282, 1, 1, 1, 0.778497, 1, 6, 0, 0, 1, 0, 1, 0
174, -1, 355, 10309206, 4, 43, 348, 282, 370, 268, 1, 1, 1, 0.44254, 0.441695, 6, 0, 1, 1, 1, 1, 0
282, -1, 381, 10309206, 4, 50, 43, 370, 340, 191, 1, 1, 0.476978, 0.274033, 0.971384, 6, 0, 0, 1, 1, 0, 0
348, -1, 387, 10309207, 4, 110, 43, 221, 390, 191, 0.970496, 1, 1, 0.78757, 1, 6, 0, 0, 0, 1, 0, 1
221, 31, 398, 10309710, 5, 274, 336, 262, 110, 83, 0.769128, 0.767708, 0.686344, 1, 0.647858, 6, 1, 1, 0, 0, 0, 0
191, 1, 446, 10309710, 5, 370, 374, 390, 340, 328, 0.860224, 0.634729, 0.604305, 0.362271, 0.434415, 6, 1, 1, 1, 1, 1, 0
110, 61, 398, 10309710, 5, 311, 262, 363, 274, 83, 1, 0.863175, 0.724581, 0.698162, 0.863811, 6, 1, 0, 1, 1, 0, 1
43, 1, 474, 10309710, 5, 163, 370, 267, 390, 201, 1, 1, 0.919201, 0.725166, 0.722319, 6, 0, 1, 1, 1, 0, 1
83, 121, 401, 10310213, 6, 188, 274, 299, 363, 45, 1, 1, 1, 1, 0.862663, 6, 0, 1, 1, 1, 0, 0
262, 179, 401, 10310213, 6, 45, 65, 188, 205, 274, 0.970495, 1, 1, 1, 1, 6, 0, 0, 0, 0, 1, 1
274, 219, 398, 10310213, 6, 45, 188, 65, 205, 18, 0.970495, 1, 0.859482, 0.969217, 0.644529, 6, 0, 0, 0, 0, 0, 0
201, -1, 556, 10314213, 6, 267, 374, 328, 390, 370, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 0
370, -1, 587, 10314213, 6, 34, 134, 259, 28, 163, 0.966713, 1, 1, 0.966431, 0.969642, 6, 0, 0, 1, 0, 0, 0
390, -1, 587, 10314213, 6, 34, 134, 259, 28, 163, 0.966713, 1, 1, 0.966431, 0.965626, 6, 0, 0, 1, 0, 0, 0
267, 1, 619, 10314213, 6, 242, 275, 142, 259, 34, 0.274797, 0.481149, 0.120362, 1, 0.8593, 6, 1, 1, 1, 1, 0, 0
