source_id,source_x,source_y,time,hop,pri_1_id,pri_2_id,pri_3_id,pri_4_id,pri_5_id,pri_1_r,pri_2_r,pri_3_r,pri_4_r,pri_5_r,des_id,send_log
151, 157, 1, 10299999, 1, 380, 7, 98, 124, 171, 1, 1, 0.970023, 1, 1, 284, 1
124, 201, 49, 10300200, 2, 200, 365, 98, 408, 253, 0.862063, 0.797417, 1, 0.466495, 0.436214, 284, 1
171, 248, -1, 10300200, 2, 258, 7, 62, 380, 341, 0.885399, 1, 0.753157, 0.64526, 0.549615, 284, 0
7, 280, -1, 10300200, 2, 292, 258, 380, 341, 413, 1, 0.935839, 0.82328, 0.756872, 0.704882, 284, 1
380, 387, 1, 10304817, 3, 418, 100, 61, 5, 48, 0.881558, 0.826052, 0.931098, 0.971398, 0.861978, 284, 0
341, 401, 12, 10304817, 3, 100, 139, 48, 5, 157, 0.951262, 0.755736, 0.969725, 0.863465, 1, 284, 0
413, 401, 12, 10304817, 3, 100, 139, 5, 48, 157, 0.964414, 0.726365, 0.971398, 0.754231, 1, 284, 0
292, 420, -1, 10304817, 3, 374, 5, 48, 157, 159, 1, 0.971398, 0.861978, 1, 0.971356, 284, 1
157, 447, -1, 10305434, 4, 105, 61, 5, 359, 295, 1, 1, 1, 0.688156, 0.610125, 284, 0
5, 488, -1, 10305435, 4, 321, 423, 359, 374, 61, 1, 1, 0.959065, 0.754378, 1, 284, 1
61, 515, 1, 10310052, 5, 295, 105, 432, 374, 221, 1, 0.969101, 1, 1, 1, 284, 0
359, 587, 1, 10310052, 5, 289, 184, 12, 91, 156, 1, 1, 1, 1, 1, 284, 0
423, 587, 1, 10310052, 5, 184, 91, 156, 12, 352, 1, 1, 0.9689, 0.75528, 1, 284, 1
374, 601, 12, 10310052, 5, 91, 12, 384, 156, 289, 1, 0.860807, 0.644485, 0.9689, 0.537189, 284, 0
98, 201, 76, 10312817, 3, 253, 200, 365, 133, 408, 0.943237, 0.931322, 0.825393, 0.753348, 0.69769, 284, 0
200, 198, 153, 10312817, 3, 406, 23, 133, 253, 408, 0.877467, 0.967039, 1, 1, 1, 284, 1
365, 198, 187, 10312817, 3, 472, 458, 27, 23, 160, 1, 1, 1, 0.967039, 1, 284, 0
408, 201, 212, 10312817, 3, 458, 27, 23, 234, 160, 0.94682, 0.96752, 0.967039, 0.796252, 1, 284, 0
253, 201, 218, 10312817, 3, 481, 403, 194, 316, 23, 1, 1, 1, 0.770047, 0.967039, 284, 0
408, 201, 212, 10313434, 4, 458, 27, 23, 234, 160, 0.94671, 0.967455, 0.966974, 0.796173, 1, 284, 0
253, 201, 218, 10313434, 4, 481, 403, 194, 316, 23, 1, 1, 1, 0.769681, 0.966974, 284, 0
133, 201, 245, 10313434, 4, 458, 486, 481, 23, 194, 0.84264, 0.753503, 0.697001, 0.966974, 0.647503, 284, 0
23, 201, 285, 10313435, 4, 234, 333, 403, 481, 206, 1, 0.916583, 0.91173, 0.905528, 0.78125, 284, 1
156, 601, 44, 10314669, 6, 184, 12, 384, 289, 91, 0.966784, 1, 0.796882, 0.751692, 1, 284, 0
91, 601, 85, 10314669, 6, 289, 384, 184, 12, 114, 0.966461, 0.824314, 0.861794, 0.860379, 0.159569, 284, 0
12, 598, 110, 10314669, 6, 114, 384, 289, 420, 334, 1, 1, 1, 0.860106, 0.859249, 284, 0
184, 598, 147, 10314669, 6, 114, 420, 334, 244, 384, 0.969025, 1, 1, 0.971118, 0.966249, 284, 1
384, 598, 187, 10315287, 7, 47, 431, 379, 114, 294, 0.905464, 0.787097, 0.777199, 0.96896, 0.696868, 284, 0
334, 587, 201, 10315287, 7, 368, 276, 114, 452, 86, 0.790004, 1, 0.96896, 1, 1, 284, 0
420, 587, 201, 10315287, 7, 207, 340, 114, 429, 102, 0.882447, 1, 0.96896, 0.875891, 1, 284, 0
114, 601, 262, 10315287, 7, 435, 450, 379, 368, 294, 1, 0.846222, 0.722779, 0.602269, 0.634667, 284, 1
294, 598, 378, 10315904, 8, 85, 21, 180, 121, 353, 1, 1, 1, 0.971035, 0.756079, 284, 0
379, 598, 387, 10315904, 8, 21, 464, 180, 121, 35, 1, 0.865973, 1, 1, 0.862052, 284, 0
435, 598, 387, 10315904, 8, 381, 21, 464, 180, 121, 1, 1, 0.865973, 1, 1, 284, 1
450, 598, 387, 10315904, 8, 21, 180, 121, 85, 290, 1, 1, 1, 0.823381, 1, 284, 0
368, 601, 412, 10315904, 8, 21, 35, 180, 121, 85, 1, 0.969808, 1, 1, 0.686151, 284, 0
121, 642, 398, 10316521, 9, 387, 328, 469, 81, 35, 1, 0.797781, 0.797159, 0.844866, 1, 284, 0
180, 601, 445, 10316521, 9, 21, 85, 131, 464, 430, 1, 0.841847, 0.537551, 0.481233, 0.361862, 284, 0
21, 601, 487, 10316522, 9, 304, 353, 464, 131, 248, 1, 0.843027, 0.842158, 0.792197, 0.7515, 284, 1
381, 612, 598, 10316522, 9, 84, 144, 90, 129, 265, 0.968613, 0.723707, 0.722975, 0.969466, 0.547515, 284, 1
